,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
729,Boston Celtics,109,2017-02-02 00:30:00,Toronto Raptors,104
730,Brooklyn Nets,90,2017-02-02 00:30:00,New York Knicks,95
731,Cleveland Cavaliers,125,2017-02-02 00:00:00,Minnesota Timberwolves,97
732,Dallas Mavericks,113,2017-02-02 01:30:00,Philadelphia 76ers,95
733,Denver Nuggets,99,2017-02-02 02:00:00,Memphis Grizzlies,119
734,Detroit Pistons,118,2017-02-02 00:30:00,New Orleans Pelicans,98
735,Golden State Warriors,126,2017-02-02 03:30:00,Charlotte Hornets,111
736,Miami Heat,116,2017-02-02 00:30:00,Atlanta Hawks,93
737,Oklahoma City Thunder,100,2017-02-02 02:30:00,Chicago Bulls,128
738,Orlando Magic,88,2017-02-02 00:00:00,Indiana Pacers,98
739,Phoenix Suns,114,2017-02-02 02:00:00,Los Angeles Clippers,124
740,Utah Jazz,104,2017-02-02 02:00:00,Milwaukee Bucks,88
741,Houston Rockets,108,2017-02-03 01:00:00,Atlanta Hawks,113
742,Los Angeles Clippers,120,2017-02-03 03:30:00,Golden State Warriors,133
743,San Antonio Spurs,102,2017-02-03 01:30:00,Philadelphia 76ers,86
744,Washington Wizards,116,2017-02-03 00:00:00,Los Angeles Lakers,108
745,Boston Celtics,113,2017-02-04 01:00:00,Los Angeles Lakers,107
746,Brooklyn Nets,97,2017-02-04 00:30:00,Indiana Pacers,106
747,Denver Nuggets,121,2017-02-04 02:00:00,Milwaukee Bucks,117
748,Detroit Pistons,116,2017-02-04 00:30:00,Minnesota Timberwolves,108
749,Houston Rockets,121,2017-02-04 01:00:00,Chicago Bulls,117
750,Oklahoma City Thunder,114,2017-02-04 01:00:00,Memphis Grizzlies,102
751,Orlando Magic,102,2017-02-04 00:00:00,Toronto Raptors,94
752,Portland Trail Blazers,104,2017-02-04 03:30:00,Dallas Mavericks,108
753,Sacramento Kings,103,2017-02-04 03:30:00,Phoenix Suns,105
754,Atlanta Hawks,113,2017-02-05 00:00:00,Orlando Magic,86
755,Indiana Pacers,105,2017-02-05 00:00:00,Detroit Pistons,84
756,Miami Heat,125,2017-02-05 00:30:00,Philadelphia 76ers,102
757,Minnesota Timberwolves,99,2017-02-05 02:00:00,Memphis Grizzlies,107
758,New York Knicks,104,2017-02-05 01:30:00,Cleveland Cavaliers,111
759,Phoenix Suns,112,2017-02-05 02:00:00,Milwaukee Bucks,137
760,Sacramento Kings,109,2017-02-05 03:30:00,Golden State Warriors,106
761,San Antonio Spurs,121,2017-02-05 02:00:00,Denver Nuggets,97
762,Utah Jazz,105,2017-02-05 02:00:00,Charlotte Hornets,98
763,Washington Wizards,105,2017-02-05 00:00:00,New Orleans Pelicans,91
764,Boston Celtics,107,2017-02-05 19:00:00,Los Angeles Clippers,102
765,Brooklyn Nets,95,2017-02-05 17:00:00,Toronto Raptors,103
766,Oklahoma City Thunder,105,2017-02-05 20:00:00,Portland Trail Blazers,99
767,Atlanta Hawks,95,2017-02-07 00:30:00,Utah Jazz,120
768,Denver Nuggets,110,2017-02-07 02:00:00,Dallas Mavericks,87
769,Detroit Pistons,113,2017-02-07 00:30:00,Philadelphia 76ers,96
770,Indiana Pacers,93,2017-02-07 00:00:00,Oklahoma City Thunder,90
771,Memphis Grizzlies,89,2017-02-07 02:30:00,San Antonio Spurs,74
772,Minnesota Timberwolves,113,2017-02-07 01:00:00,Miami Heat,115
773,New Orleans Pelicans,111,2017-02-07 01:00:00,Phoenix Suns,106
774,New York Knicks,107,2017-02-07 00:00:00,Los Angeles Lakers,121
775,Sacramento Kings,107,2017-02-07 03:30:00,Chicago Bulls,112
776,Toronto Raptors,118,2017-02-07 00:30:00,Los Angeles Clippers,109
777,Washington Wizards,135,2017-02-07 00:00:00,Cleveland Cavaliers,140
778,Charlotte Hornets,111,2017-02-08 00:00:00,Brooklyn Nets,107
779,Dallas Mavericks,113,2017-02-08 01:30:00,Portland Trail Blazers,114
780,Houston Rockets,128,2017-02-08 01:00:00,Orlando Magic,104
781,Atlanta Hawks,117,2017-02-09 00:30:00,Denver Nuggets,106
782,Brooklyn Nets,110,2017-02-09 00:30:00,Washington Wizards,114
783,Detroit Pistons,121,2017-02-09 00:30:00,Los Angeles Lakers,102
784,Golden State Warriors,123,2017-02-09 03:30:00,Chicago Bulls,92
785,Indiana Pacers,117,2017-02-09 00:00:00,Cleveland Cavaliers,132
786,Memphis Grizzlies,110,2017-02-09 01:00:00,Phoenix Suns,91
787,Milwaukee Bucks,88,2017-02-09 01:00:00,Miami Heat,106
788,Minnesota Timberwolves,112,2017-02-09 01:00:00,Toronto Raptors,109
789,New Orleans Pelicans,94,2017-02-09 01:00:00,Utah Jazz,127
790,New York Knicks,115,2017-02-09 01:00:00,Los Angeles Clippers,119
791,Philadelphia 76ers,103,2017-02-09 00:00:00,San Antonio Spurs,111
792,Sacramento Kings,108,2017-02-09 03:30:00,Boston Celtics,92
793,Charlotte Hornets,95,2017-02-10 00:00:00,Houston Rockets,107
794,Dallas Mavericks,112,2017-02-10 01:30:00,Utah Jazz,105
795,Oklahoma City Thunder,118,2017-02-10 01:00:00,Cleveland Cavaliers,109
796,Orlando Magic,111,2017-02-10 00:00:00,Philadelphia 76ers,112
797,Portland Trail Blazers,111,2017-02-10 03:30:00,Boston Celtics,120
798,Brooklyn Nets,99,2017-02-11 00:30:00,Miami Heat,108
799,Detroit Pistons,92,2017-02-11 00:30:00,San Antonio Spurs,103
800,Memphis Grizzlies,107,2017-02-11 01:00:00,Golden State Warriors,122
801,Milwaukee Bucks,114,2017-02-11 01:00:00,Los Angeles Lakers,122
802,Minnesota Timberwolves,106,2017-02-11 01:00:00,New Orleans Pelicans,122
803,New York Knicks,123,2017-02-11 00:30:00,Denver Nuggets,131
804,Phoenix Suns,115,2017-02-11 03:30:00,Chicago Bulls,97
805,Sacramento Kings,108,2017-02-11 03:30:00,Atlanta Hawks,107
806,Washington Wizards,112,2017-02-11 01:00:00,Indiana Pacers,107
807,Charlotte Hornets,102,2017-02-11 22:00:00,Los Angeles Clippers,107
808,Cleveland Cavaliers,125,2017-02-12 00:30:00,Denver Nuggets,109
809,Dallas Mavericks,112,2017-02-12 02:00:00,Orlando Magic,80
810,Houston Rockets,133,2017-02-12 02:00:00,Phoenix Suns,102
811,Indiana Pacers,100,2017-02-12 00:00:00,Milwaukee Bucks,116
812,Oklahoma City Thunder,114,2017-02-12 01:30:00,Golden State Warriors,130
813,Philadelphia 76ers,117,2017-02-12 00:30:00,Miami Heat,109
814,Utah Jazz,104,2017-02-12 03:00:00,Boston Celtics,112
815,Minnesota Timberwolves,117,2017-02-12 20:30:00,Chicago Bulls,89
816,New York Knicks,94,2017-02-12 20:30:00,San Antonio Spurs,90
817,Sacramento Kings,105,2017-02-13 02:00:00,New Orleans Pelicans,99
818,Toronto Raptors,101,2017-02-12 23:00:00,Detroit Pistons,102
819,Brooklyn Nets,103,2017-02-14 00:30:00,Memphis Grizzlies,112
820,Charlotte Hornets,99,2017-02-14 00:00:00,Philadelphia 76ers,105
821,Dallas Mavericks,98,2017-02-14 01:30:00,Boston Celtics,111
822,Denver Nuggets,132,2017-02-14 02:00:00,Golden State Warriors,110
823,Indiana Pacers,106,2017-02-14 00:00:00,San Antonio Spurs,110
824,Miami Heat,107,2017-02-14 00:30:00,Orlando Magic,116
825,Milwaukee Bucks,102,2017-02-14 01:00:00,Detroit Pistons,89
826,Phoenix Suns,108,2017-02-14 02:00:00,New Orleans Pelicans,110
827,Portland Trail Blazers,104,2017-02-14 03:30:00,Atlanta Hawks,109
828,Utah Jazz,72,2017-02-14 02:00:00,Los Angeles Clippers,88
829,Washington Wizards,120,2017-02-14 01:00:00,Oklahoma City Thunder,98
830,Chicago Bulls,105,2017-02-15 01:00:00,Toronto Raptors,94
831,Los Angeles Lakers,96,2017-02-15 03:30:00,Sacramento Kings,97
832,Minnesota Timberwolves,108,2017-02-15 01:00:00,Cleveland Cavaliers,116
833,Boston Celtics,116,2017-02-16 00:30:00,Philadelphia 76ers,108
834,Brooklyn Nets,125,2017-02-16 00:30:00,Milwaukee Bucks,129
835,Cleveland Cavaliers,113,2017-02-16 00:00:00,Indiana Pacers,104
836,Denver Nuggets,99,2017-02-16 02:00:00,Minnesota Timberwolves,112
837,Detroit Pistons,98,2017-02-16 00:30:00,Dallas Mavericks,91
838,Golden State Warriors,109,2017-02-16 03:30:00,Sacramento Kings,86
839,Houston Rockets,109,2017-02-16 01:00:00,Miami Heat,117
840,Los Angeles Clippers,99,2017-02-16 03:30:00,Atlanta Hawks,84
841,Memphis Grizzlies,91,2017-02-16 01:00:00,New Orleans Pelicans,95
842,Oklahoma City Thunder,116,2017-02-16 02:30:00,New York Knicks,105
843,Orlando Magic,79,2017-02-16 00:00:00,San Antonio Spurs,107
844,Phoenix Suns,137,2017-02-16 02:00:00,Los Angeles Lakers,101
845,Toronto Raptors,90,2017-02-16 00:30:00,Charlotte Hornets,85
846,Utah Jazz,111,2017-02-16 02:00:00,Portland Trail Blazers,88
847,Chicago Bulls,104,2017-02-17 01:00:00,Boston Celtics,103
848,Indiana Pacers,98,2017-02-17 00:00:00,Washington Wizards,111
849,Cleveland Cavaliers,119,2017-02-24 01:00:00,New York Knicks,104
850,Detroit Pistons,114,2017-02-24 00:30:00,Charlotte Hornets,108
851,Golden State Warriors,123,2017-02-24 03:30:00,Los Angeles Clippers,113
852,New Orleans Pelicans,99,2017-02-24 01:00:00,Houston Rockets,129
853,Orlando Magic,103,2017-02-24 00:00:00,Portland Trail Blazers,112
854,Sacramento Kings,116,2017-02-24 03:30:00,Denver Nuggets,100
855,Atlanta Hawks,90,2017-02-25 01:00:00,Miami Heat,108
856,Chicago Bulls,128,2017-02-25 01:00:00,Phoenix Suns,121
857,Denver Nuggets,129,2017-02-25 02:00:00,Brooklyn Nets,109
858,Indiana Pacers,102,2017-02-25 00:00:00,Memphis Grizzlies,92
859,Los Angeles Clippers,97,2017-02-25 03:30:00,San Antonio Spurs,105
860,Milwaukee Bucks,95,2017-02-25 01:00:00,Utah Jazz,109
861,Minnesota Timberwolves,97,2017-02-25 01:00:00,Dallas Mavericks,84
862,Oklahoma City Thunder,110,2017-02-25 01:00:00,Los Angeles Lakers,93
863,Philadelphia 76ers,120,2017-02-25 00:00:00,Washington Wizards,112
864,Toronto Raptors,107,2017-02-25 01:00:00,Boston Celtics,97
865,Cleveland Cavaliers,99,2017-02-26 01:30:00,Chicago Bulls,117
866,Dallas Mavericks,96,2017-02-26 01:30:00,New Orleans Pelicans,83
867,Golden State Warriors,112,2017-02-26 03:30:00,Brooklyn Nets,95
868,Houston Rockets,142,2017-02-26 02:00:00,Minnesota Timberwolves,130
869,Miami Heat,113,2017-02-26 01:00:00,Indiana Pacers,95
870,New York Knicks,110,2017-02-26 00:30:00,Philadelphia 76ers,109
871,Orlando Magic,105,2017-02-26 00:00:00,Atlanta Hawks,86
872,Sacramento Kings,85,2017-02-25 22:00:00,Charlotte Hornets,99
873,Denver Nuggets,98,2017-02-26 22:00:00,Memphis Grizzlies,105
874,Detroit Pistons,98,2017-02-26 23:00:00,Boston Celtics,104
875,Los Angeles Clippers,124,2017-02-27 02:30:00,Charlotte Hornets,121
876,Los Angeles Lakers,98,2017-02-26 20:30:00,San Antonio Spurs,119
877,Milwaukee Bucks,100,2017-02-26 20:30:00,Phoenix Suns,96
878,Oklahoma City Thunder,118,2017-02-27 00:00:00,New Orleans Pelicans,110
879,Toronto Raptors,112,2017-02-26 23:00:00,Portland Trail Blazers,106
880,Washington Wizards,92,2017-02-26 22:00:00,Utah Jazz,102
881,Boston Celtics,98,2017-02-28 00:30:00,Atlanta Hawks,114
882,Cleveland Cavaliers,102,2017-02-28 00:00:00,Milwaukee Bucks,95
883,Dallas Mavericks,96,2017-02-28 01:30:00,Miami Heat,89
884,Houston Rockets,108,2017-02-28 02:30:00,Indiana Pacers,117
885,New York Knicks,91,2017-02-28 00:00:00,Toronto Raptors,92
886,Philadelphia 76ers,108,2017-02-28 00:00:00,Golden State Warriors,119
887,Sacramento Kings,88,2017-02-28 03:30:00,Minnesota Timberwolves,102
888,Chicago Bulls,107,2017-03-01 01:00:00,Denver Nuggets,125
889,Detroit Pistons,120,2017-03-01 00:30:00,Portland Trail Blazers,113
890,Los Angeles Lakers,104,2017-03-01 03:30:00,Charlotte Hornets,109
891,Memphis Grizzlies,130,2017-03-01 01:00:00,Phoenix Suns,112
892,Oklahoma City Thunder,109,2017-03-01 01:00:00,Utah Jazz,106
893,Washington Wizards,112,2017-03-01 00:00:00,Golden State Warriors,108
894,Atlanta Hawks,100,2017-03-02 00:30:00,Dallas Mavericks,95
895,Boston Celtics,103,2017-03-02 01:00:00,Cleveland Cavaliers,99
896,Los Angeles Clippers,103,2017-03-02 03:30:00,Houston Rockets,122
897,Miami Heat,125,2017-03-02 00:30:00,Philadelphia 76ers,98
898,Milwaukee Bucks,98,2017-03-02 01:00:00,Denver Nuggets,110
899,New Orleans Pelicans,109,2017-03-02 01:00:00,Detroit Pistons,86
900,Orlando Magic,90,2017-03-02 00:00:00,New York Knicks,101
901,Sacramento Kings,100,2017-03-02 03:30:00,Brooklyn Nets,109
902,San Antonio Spurs,100,2017-03-02 01:30:00,Indiana Pacers,99
903,Toronto Raptors,96,2017-03-02 00:30:00,Washington Wizards,105
904,Utah Jazz,80,2017-03-02 02:00:00,Minnesota Timberwolves,107
905,Chicago Bulls,94,2017-03-03 01:00:00,Golden State Warriors,87
906,Phoenix Suns,120,2017-03-03 02:00:00,Charlotte Hornets,103
907,Portland Trail Blazers,114,2017-03-03 03:30:00,Oklahoma City Thunder,109
908,Atlanta Hawks,130,2017-03-04 00:00:00,Cleveland Cavaliers,135
909,Dallas Mavericks,104,2017-03-04 01:30:00,Memphis Grizzlies,100
910,Los Angeles Lakers,95,2017-03-04 03:30:00,Boston Celtics,115
911,Milwaukee Bucks,112,2017-03-04 01:00:00,Los Angeles Clippers,101
912,New Orleans Pelicans,98,2017-03-04 02:30:00,San Antonio Spurs,101
913,Orlando Magic,110,2017-03-04 00:00:00,Miami Heat,99
914,Philadelphia 76ers,105,2017-03-04 00:00:00,New York Knicks,102
915,Phoenix Suns,118,2017-03-04 02:00:00,Oklahoma City Thunder,111
916,Utah Jazz,112,2017-03-04 02:00:00,Brooklyn Nets,97
917,Washington Wizards,106,2017-03-04 00:00:00,Toronto Raptors,114
918,Chicago Bulls,91,2017-03-05 01:30:00,Los Angeles Clippers,101
919,Denver Nuggets,102,2017-03-05 02:00:00,Charlotte Hornets,112
920,Houston Rockets,123,2017-03-05 02:00:00,Memphis Grizzlies,108
921,Miami Heat,120,2017-03-05 01:00:00,Cleveland Cavaliers,92
922,Milwaukee Bucks,101,2017-03-05 01:00:00,Toronto Raptors,94
923,Philadelphia 76ers,106,2017-03-04 23:00:00,Detroit Pistons,136
924,Portland Trail Blazers,130,2017-03-05 03:00:00,Brooklyn Nets,116
925,San Antonio Spurs,97,2017-03-05 02:00:00,Minnesota Timberwolves,90
926,Atlanta Hawks,96,2017-03-05 18:00:00,Indiana Pacers,97
927,Dallas Mavericks,104,2017-03-06 01:30:00,Oklahoma City Thunder,89
928,Los Angeles Lakers,97,2017-03-06 02:30:00,New Orleans Pelicans,105
929,New York Knicks,105,2017-03-05 20:30:00,Golden State Warriors,112
930,Phoenix Suns,109,2017-03-05 22:00:00,Boston Celtics,106
931,Sacramento Kings,109,2017-03-05 23:00:00,Utah Jazz,110
932,Washington Wizards,115,2017-03-05 22:00:00,Orlando Magic,114
933,Atlanta Hawks,111,2017-03-07 00:30:00,Golden State Warriors,119
934,Charlotte Hornets,100,2017-03-07 01:00:00,Indiana Pacers,88
935,Cleveland Cavaliers,98,2017-03-07 00:00:00,Miami Heat,106
936,Denver Nuggets,108,2017-03-07 02:00:00,Sacramento Kings,96
937,Detroit Pistons,109,2017-03-07 00:30:00,Chicago Bulls,95
938,Los Angeles Clippers,116,2017-03-07 03:30:00,Boston Celtics,102
939,Memphis Grizzlies,109,2017-03-07 01:00:00,Brooklyn Nets,122
940,Orlando Magic,105,2017-03-07 00:00:00,New York Knicks,113
941,Philadelphia 76ers,98,2017-03-07 00:00:00,Milwaukee Bucks,112
942,San Antonio Spurs,112,2017-03-07 01:30:00,Houston Rockets,110
943,Utah Jazz,88,2017-03-07 02:00:00,New Orleans Pelicans,83
944,Dallas Mavericks,122,2017-03-08 01:30:00,Los Angeles Lakers,111
945,Oklahoma City Thunder,121,2017-03-08 01:00:00,Portland Trail Blazers,126
946,Phoenix Suns,127,2017-03-08 02:00:00,Washington Wizards,131
947,Atlanta Hawks,110,2017-03-09 00:30:00,Brooklyn Nets,105
948,Denver Nuggets,113,2017-03-09 02:00:00,Washington Wizards,123
949,Golden State Warriors,86,2017-03-09 03:30:00,Boston Celtics,99
950,Houston Rockets,108,2017-03-09 01:00:00,Utah Jazz,115
951,Indiana Pacers,115,2017-03-09 01:00:00,Detroit Pistons,98
952,Miami Heat,108,2017-03-09 00:30:00,Charlotte Hornets,101
953,Milwaukee Bucks,104,2017-03-09 01:00:00,New York Knicks,93
954,Minnesota Timberwolves,107,2017-03-09 01:00:00,Los Angeles Clippers,91
955,New Orleans Pelicans,87,2017-03-09 01:00:00,Toronto Raptors,94
956,Orlando Magic,98,2017-03-09 00:00:00,Chicago Bulls,91
957,San Antonio Spurs,114,2017-03-09 01:30:00,Sacramento Kings,104
958,Detroit Pistons,106,2017-03-10 00:30:00,Cleveland Cavaliers,101
959,Memphis Grizzlies,98,2017-03-10 01:00:00,Los Angeles Clippers,114
960,Oklahoma City Thunder,102,2017-03-10 01:00:00,San Antonio Spurs,92
961,Phoenix Suns,110,2017-03-10 03:30:00,Los Angeles Lakers,122
962,Portland Trail Blazers,114,2017-03-10 03:00:00,Philadelphia 76ers,108
963,Atlanta Hawks,105,2017-03-11 01:00:00,Toronto Raptors,99
964,Chicago Bulls,94,2017-03-11 01:00:00,Houston Rockets,115
965,Charlotte Hornets,121,2017-03-11 00:00:00,Orlando Magic,81
966,Dallas Mavericks,105,2017-03-11 02:00:00,Brooklyn Nets,96
967,Denver Nuggets,119,2017-03-11 02:00:00,Boston Celtics,99
968,Milwaukee Bucks,99,2017-03-11 01:00:00,Indiana Pacers,85
969,Minnesota Timberwolves,103,2017-03-11 01:00:00,Golden State Warriors,102
970,Sacramento Kings,122,2017-03-11 03:30:00,Washington Wizards,130
971,Charlotte Hornets,122,2017-03-12 00:00:00,New Orleans Pelicans,125
972,Dallas Mavericks,98,2017-03-12 02:00:00,Phoenix Suns,100
973,Detroit Pistons,112,2017-03-11 22:00:00,New York Knicks,92
974,Los Angeles Clippers,112,2017-03-11 20:30:00,Philadelphia 76ers,100
975,Memphis Grizzlies,90,2017-03-12 02:00:00,Atlanta Hawks,107
976,Miami Heat,104,2017-03-12 01:00:00,Toronto Raptors,89
977,Milwaukee Bucks,102,2017-03-12 01:00:00,Minnesota Timberwolves,95
978,Oklahoma City Thunder,112,2017-03-11 20:00:00,Utah Jazz,104
979,Orlando Magic,104,2017-03-12 00:00:00,Cleveland Cavaliers,116
980,Portland Trail Blazers,124,2017-03-12 03:00:00,Washington Wizards,125
981,Sacramento Kings,92,2017-03-12 03:30:00,Denver Nuggets,105
982,San Antonio Spurs,107,2017-03-12 01:30:00,Golden State Warriors,85
983,Boston Celtics,100,2017-03-12 19:30:00,Chicago Bulls,80
984,Brooklyn Nets,120,2017-03-12 22:00:00,New York Knicks,112
985,Houston Rockets,117,2017-03-13 01:00:00,Cleveland Cavaliers,112
986,Indiana Pacers,102,2017-03-12 22:00:00,Miami Heat,98
987,Los Angeles Lakers,116,2017-03-13 01:30:00,Philadelphia 76ers,118
988,Phoenix Suns,101,2017-03-13 01:00:00,Portland Trail Blazers,110
989,Charlotte Hornets,109,2017-03-13 23:00:00,Chicago Bulls,115
990,Denver Nuggets,129,2017-03-14 02:30:00,Los Angeles Lakers,101
991,Memphis Grizzlies,113,2017-03-14 00:00:00,Milwaukee Bucks,93
992,Minnesota Timberwolves,119,2017-03-14 00:00:00,Washington Wizards,104
993,Sacramento Kings,120,2017-03-14 02:30:00,Orlando Magic,115
994,San Antonio Spurs,107,2017-03-14 00:00:00,Atlanta Hawks,99
995,Toronto Raptors,100,2017-03-13 23:30:00,Dallas Mavericks,78
996,Utah Jazz,114,2017-03-14 01:00:00,Los Angeles Clippers,108
997,Brooklyn Nets,104,2017-03-14 23:30:00,Oklahoma City Thunder,122
998,Cleveland Cavaliers,128,2017-03-14 23:00:00,Detroit Pistons,96
999,Golden State Warriors,106,2017-03-15 02:30:00,Philadelphia 76ers,104
1000,New Orleans Pelicans,100,2017-03-15 00:00:00,Portland Trail Blazers,77
1001,New York Knicks,87,2017-03-14 23:30:00,Indiana Pacers,81
1002,Boston Celtics,117,2017-03-15 23:30:00,Minnesota Timberwolves,104
1003,Chicago Bulls,91,2017-03-16 00:00:00,Memphis Grizzlies,98
1004,Detroit Pistons,83,2017-03-15 23:30:00,Utah Jazz,97
1005,Houston Rockets,139,2017-03-16 00:00:00,Los Angeles Lakers,100
1006,Indiana Pacers,98,2017-03-15 23:00:00,Charlotte Hornets,77
1007,Los Angeles Clippers,96,2017-03-16 02:30:00,Milwaukee Bucks,97
1008,Miami Heat,120,2017-03-15 23:30:00,New Orleans Pelicans,112
1009,Phoenix Suns,101,2017-03-16 02:00:00,Sacramento Kings,107
1010,San Antonio Spurs,106,2017-03-16 00:00:00,Portland Trail Blazers,110
1011,Washington Wizards,107,2017-03-15 23:00:00,Dallas Mavericks,112
1012,Atlanta Hawks,91,2017-03-16 23:30:00,Memphis Grizzlies,103
1013,Cleveland Cavaliers,91,2017-03-16 23:00:00,Utah Jazz,83
1014,Denver Nuggets,129,2017-03-17 01:00:00,Los Angeles Clippers,114
1015,Golden State Warriors,122,2017-03-17 02:30:00,Orlando Magic,92
1016,New York Knicks,110,2017-03-16 23:30:00,Brooklyn Nets,121
1017,Toronto Raptors,102,2017-03-16 23:00:00,Oklahoma City Thunder,123
1018,Brooklyn Nets,95,2017-03-17 23:30:00,Boston Celtics,98
1019,Detroit Pistons,75,2017-03-17 23:30:00,Toronto Raptors,87
1020,Los Angeles Lakers,103,2017-03-18 02:30:00,Milwaukee Bucks,107
1021,Miami Heat,123,2017-03-18 00:00:00,Minnesota Timberwolves,105
1022,New Orleans Pelicans,128,2017-03-18 00:00:00,Houston Rockets,112
1023,Philadelphia 76ers,116,2017-03-17 23:00:00,Dallas Mavericks,74
1024,Phoenix Suns,103,2017-03-18 02:00:00,Orlando Magic,109
1025,Washington Wizards,112,2017-03-17 23:00:00,Chicago Bulls,107
1026,Atlanta Hawks,97,2017-03-18 22:00:00,Portland Trail Blazers,113
1027,Chicago Bulls,95,2017-03-19 01:00:00,Utah Jazz,86
1028,Charlotte Hornets,98,2017-03-18 23:00:00,Washington Wizards,93
1029,Denver Nuggets,105,2017-03-19 01:30:00,Houston Rockets,109
1030,Golden State Warriors,117,2017-03-19 02:30:00,Milwaukee Bucks,92
1031,Los Angeles Clippers,108,2017-03-19 00:30:00,Cleveland Cavaliers,78
1032,Memphis Grizzlies,104,2017-03-19 01:00:00,San Antonio Spurs,96
1033,Oklahoma City Thunder,110,2017-03-18 19:00:00,Sacramento Kings,94
1034,Brooklyn Nets,104,2017-03-19 16:00:00,Dallas Mavericks,111
1035,Detroit Pistons,112,2017-03-19 20:30:00,Phoenix Suns,95
1036,Los Angeles Lakers,120,2017-03-20 01:30:00,Cleveland Cavaliers,125
1037,Miami Heat,104,2017-03-19 22:00:00,Portland Trail Blazers,115
1038,New Orleans Pelicans,123,2017-03-19 22:00:00,Minnesota Timberwolves,109
1039,Philadelphia 76ers,105,2017-03-19 17:00:00,Boston Celtics,99
1040,San Antonio Spurs,118,2017-03-19 23:00:00,Sacramento Kings,102
1041,Toronto Raptors,116,2017-03-19 22:00:00,Indiana Pacers,91
1042,Boston Celtics,110,2017-03-20 23:30:00,Washington Wizards,102
1043,Charlotte Hornets,105,2017-03-20 23:00:00,Atlanta Hawks,90
1044,Houston Rockets,125,2017-03-21 00:00:00,Denver Nuggets,124
1045,Indiana Pacers,107,2017-03-20 23:00:00,Utah Jazz,100
1046,Los Angeles Clippers,114,2017-03-21 02:30:00,New York Knicks,105
1047,Oklahoma City Thunder,95,2017-03-21 00:00:00,Golden State Warriors,111
1048,Orlando Magic,112,2017-03-20 23:00:00,Philadelphia 76ers,109
1049,Brooklyn Nets,98,2017-03-21 23:30:00,Detroit Pistons,96
1050,Dallas Mavericks,87,2017-03-22 00:30:00,Golden State Warriors,112
1051,Los Angeles Lakers,109,2017-03-22 02:30:00,Los Angeles Clippers,133
1052,Miami Heat,112,2017-03-21 23:30:00,Phoenix Suns,97
1053,Minnesota Timberwolves,93,2017-03-22 01:30:00,San Antonio Spurs,100
1054,New Orleans Pelicans,95,2017-03-22 00:00:00,Memphis Grizzlies,82
1055,Portland Trail Blazers,90,2017-03-22 02:00:00,Milwaukee Bucks,93
1056,Toronto Raptors,122,2017-03-21 23:00:00,Chicago Bulls,120
1057,Boston Celtics,109,2017-03-22 23:30:00,Indiana Pacers,100
1058,Chicago Bulls,117,2017-03-23 00:00:00,Detroit Pistons,95
1059,Denver Nuggets,126,2017-03-23 01:00:00,Cleveland Cavaliers,113
1060,Oklahoma City Thunder,122,2017-03-23 00:00:00,Philadelphia 76ers,97
1061,Orlando Magic,102,2017-03-22 23:00:00,Charlotte Hornets,109
1062,Sacramento Kings,98,2017-03-23 02:30:00,Milwaukee Bucks,116
1063,Utah Jazz,108,2017-03-23 02:30:00,New York Knicks,101
1064,Washington Wizards,104,2017-03-23 00:00:00,Atlanta Hawks,100
1065,Brooklyn Nets,126,2017-03-23 23:30:00,Phoenix Suns,98
1066,Dallas Mavericks,97,2017-03-24 00:30:00,Los Angeles Clippers,95
1067,Miami Heat,84,2017-03-23 23:30:00,Toronto Raptors,101
1068,Portland Trail Blazers,110,2017-03-24 02:00:00,New York Knicks,95
1069,San Antonio Spurs,97,2017-03-24 00:30:00,Memphis Grizzlies,90
1070,Boston Celtics,130,2017-03-24 23:30:00,Phoenix Suns,120
1071,Chicago Bulls,107,2017-03-25 00:00:00,Philadelphia 76ers,117
1072,Charlotte Hornets,105,2017-03-24 23:00:00,Cleveland Cavaliers,112
1073,Golden State Warriors,114,2017-03-25 02:30:00,Sacramento Kings,100
1074,Houston Rockets,117,2017-03-25 00:00:00,New Orleans Pelicans,107
1075,Indiana Pacers,117,2017-03-24 23:00:00,Denver Nuggets,125
1076,Los Angeles Lakers,130,2017-03-25 02:30:00,Minnesota Timberwolves,119
1077,Milwaukee Bucks,100,2017-03-25 00:00:00,Atlanta Hawks,97
1078,Orlando Magic,115,2017-03-24 23:00:00,Detroit Pistons,87
1079,Washington Wizards,129,2017-03-24 23:00:00,Brooklyn Nets,108
1080,Cleveland Cavaliers,115,2017-03-25 23:30:00,Washington Wizards,127
1081,Dallas Mavericks,86,2017-03-26 00:30:00,Toronto Raptors,94
1082,Los Angeles Clippers,108,2017-03-25 19:30:00,Utah Jazz,95
1083,Portland Trail Blazers,112,2017-03-26 02:00:00,Minnesota Timberwolves,100
1084,San Antonio Spurs,106,2017-03-26 00:30:00,New York Knicks,98
1085,Atlanta Hawks,92,2017-03-26 17:00:00,Brooklyn Nets,107
1086,Boston Celtics,112,2017-03-26 22:00:00,Miami Heat,108
1087,Charlotte Hornets,120,2017-03-26 17:00:00,Phoenix Suns,106
1088,Denver Nuggets,90,2017-03-27 00:00:00,New Orleans Pelicans,115
1089,Golden State Warriors,106,2017-03-27 00:00:00,Memphis Grizzlies,94
1090,Houston Rockets,137,2017-03-26 19:30:00,Oklahoma City Thunder,125
