,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
1103,Detroit Pistons,,2018-03-26 23:00:00,Los Angeles Lakers,
1104,Minnesota Timberwolves,,2018-03-27 00:00:00,Memphis Grizzlies,
1105,Philadelphia 76ers,,2018-03-26 23:00:00,Denver Nuggets,
1106,Phoenix Suns,,2018-03-27 02:00:00,Boston Celtics,
1107,Golden State Warriors,,2018-03-28 02:30:00,Indiana Pacers,
1108,Houston Rockets,,2018-03-28 00:00:00,Chicago Bulls,
1109,Los Angeles Clippers,,2018-03-28 02:30:00,Milwaukee Bucks,
1110,Miami Heat,,2018-03-28 00:00:00,Cleveland Cavaliers,
1111,New Orleans Pelicans,,2018-03-28 00:00:00,Portland Trail Blazers,
1112,Sacramento Kings,,2018-03-28 02:00:00,Dallas Mavericks,
1113,Toronto Raptors,,2018-03-27 23:30:00,Denver Nuggets,
1114,Washington Wizards,,2018-03-27 23:00:00,San Antonio Spurs,
1115,Charlotte Hornets,,2018-03-28 23:00:00,Cleveland Cavaliers,
1116,Los Angeles Lakers,,2018-03-29 02:30:00,Dallas Mavericks,
1117,Memphis Grizzlies,,2018-03-29 00:00:00,Portland Trail Blazers,
1118,Minnesota Timberwolves,,2018-03-29 00:00:00,Atlanta Hawks,
1119,Orlando Magic,,2018-03-28 23:00:00,Brooklyn Nets,
1120,Philadelphia 76ers,,2018-03-28 23:00:00,New York Knicks,
1121,Phoenix Suns,,2018-03-29 02:00:00,Los Angeles Clippers,
1122,Utah Jazz,,2018-03-29 01:30:00,Boston Celtics,
1123,Detroit Pistons,,2018-03-29 23:00:00,Washington Wizards,
1124,Golden State Warriors,,2018-03-30 02:30:00,Milwaukee Bucks,
1125,Miami Heat,,2018-03-29 23:30:00,Chicago Bulls,
1126,Sacramento Kings,,2018-03-30 02:00:00,Indiana Pacers,
1127,San Antonio Spurs,,2018-03-30 00:00:00,Oklahoma City Thunder,
1128,Atlanta Hawks,,2018-03-30 23:30:00,Philadelphia 76ers,
1129,Cleveland Cavaliers,,2018-03-31 00:00:00,New Orleans Pelicans,
1130,Dallas Mavericks,,2018-03-31 00:30:00,Minnesota Timberwolves,
1131,Houston Rockets,,2018-03-31 00:00:00,Phoenix Suns,
1132,Los Angeles Lakers,,2018-03-31 02:30:00,Milwaukee Bucks,
1133,Oklahoma City Thunder,,2018-03-31 00:00:00,Denver Nuggets,
1134,Orlando Magic,,2018-03-30 23:00:00,Chicago Bulls,
1135,Portland Trail Blazers,,2018-03-31 02:30:00,Los Angeles Clippers,
1136,Utah Jazz,,2018-03-31 01:00:00,Memphis Grizzlies,
1137,Boston Celtics,,2018-03-31 23:30:00,Toronto Raptors,
1138,Miami Heat,,2018-04-01 00:00:00,Brooklyn Nets,
1139,New York Knicks,,2018-03-31 21:00:00,Detroit Pistons,
1140,Sacramento Kings,,2018-04-01 02:00:00,Golden State Warriors,
1141,Washington Wizards,,2018-03-31 19:00:00,Charlotte Hornets,
1142,Atlanta Hawks,,2018-04-01 22:00:00,Orlando Magic,
1143,Brooklyn Nets,,2018-04-01 22:00:00,Detroit Pistons,
1144,Chicago Bulls,,2018-04-01 19:30:00,Washington Wizards,
1145,Charlotte Hornets,,2018-04-01 17:00:00,Philadelphia 76ers,
1146,Cleveland Cavaliers,,2018-04-01 22:00:00,Dallas Mavericks,
1147,Denver Nuggets,,2018-04-02 00:00:00,Milwaukee Bucks,
1148,Golden State Warriors,,2018-04-02 00:30:00,Phoenix Suns,
1149,Los Angeles Clippers,,2018-04-01 19:30:00,Indiana Pacers,
1150,Los Angeles Lakers,,2018-04-02 01:30:00,Sacramento Kings,
1151,Minnesota Timberwolves,,2018-04-01 23:00:00,Utah Jazz,
1152,New Orleans Pelicans,,2018-04-01 22:00:00,Oklahoma City Thunder,
1153,Portland Trail Blazers,,2018-04-02 01:00:00,Memphis Grizzlies,
1154,San Antonio Spurs,,2018-04-01 19:30:00,Houston Rockets,
1155,Chicago Bulls,,2018-04-04 00:00:00,Charlotte Hornets,
1156,Cleveland Cavaliers,,2018-04-03 23:00:00,Toronto Raptors,
1157,Dallas Mavericks,,2018-04-04 00:30:00,Portland Trail Blazers,
1158,Denver Nuggets,,2018-04-04 01:00:00,Indiana Pacers,
1159,Houston Rockets,,2018-04-04 00:00:00,Washington Wizards,
1160,Los Angeles Clippers,,2018-04-04 02:30:00,San Antonio Spurs,
1161,Miami Heat,,2018-04-03 23:30:00,Atlanta Hawks,
1162,Milwaukee Bucks,,2018-04-04 00:00:00,Boston Celtics,
1163,New York Knicks,,2018-04-03 23:30:00,Orlando Magic,
1164,Oklahoma City Thunder,,2018-04-04 00:00:00,Golden State Warriors,
1165,Philadelphia 76ers,,2018-04-03 23:00:00,Brooklyn Nets,
1166,Phoenix Suns,,2018-04-04 02:00:00,Sacramento Kings,
1167,Utah Jazz,,2018-04-04 01:00:00,Los Angeles Lakers,
1168,Atlanta Hawks,,2018-04-04 23:30:00,Miami Heat,
1169,Detroit Pistons,,2018-04-04 23:00:00,Philadelphia 76ers,
1170,Los Angeles Lakers,,2018-04-05 02:30:00,San Antonio Spurs,
1171,New Orleans Pelicans,,2018-04-05 01:30:00,Memphis Grizzlies,
1172,Orlando Magic,,2018-04-04 23:00:00,Dallas Mavericks,
1173,Toronto Raptors,,2018-04-04 23:00:00,Boston Celtics,
1174,Cleveland Cavaliers,,2018-04-06 00:00:00,Washington Wizards,
1175,Denver Nuggets,,2018-04-06 02:30:00,Minnesota Timberwolves,
1176,Houston Rockets,,2018-04-06 00:00:00,Portland Trail Blazers,
1177,Indiana Pacers,,2018-04-05 23:00:00,Golden State Warriors,
1178,Milwaukee Bucks,,2018-04-06 00:00:00,Brooklyn Nets,
1179,Utah Jazz,,2018-04-06 01:00:00,Los Angeles Clippers,
1180,Boston Celtics,,2018-04-06 23:30:00,Chicago Bulls,
1181,Detroit Pistons,,2018-04-06 23:00:00,Dallas Mavericks,
1182,Los Angeles Lakers,,2018-04-07 02:30:00,Minnesota Timberwolves,
1183,Memphis Grizzlies,,2018-04-07 00:00:00,Sacramento Kings,
1184,New York Knicks,,2018-04-06 23:30:00,Miami Heat,
1185,Orlando Magic,,2018-04-06 23:00:00,Charlotte Hornets,
1186,Philadelphia 76ers,,2018-04-06 23:00:00,Cleveland Cavaliers,
1187,Phoenix Suns,,2018-04-07 02:00:00,New Orleans Pelicans,
1188,Toronto Raptors,,2018-04-06 23:30:00,Indiana Pacers,
1189,Washington Wizards,,2018-04-06 23:00:00,Atlanta Hawks,
1190,Chicago Bulls,,2018-04-08 00:00:00,Brooklyn Nets,
1191,Golden State Warriors,,2018-04-08 00:30:00,New Orleans Pelicans,
1192,Houston Rockets,,2018-04-08 00:30:00,Oklahoma City Thunder,
1193,Los Angeles Clippers,,2018-04-07 19:30:00,Denver Nuggets,
1194,New York Knicks,,2018-04-07 23:30:00,Milwaukee Bucks,
1195,San Antonio Spurs,,2018-04-08 01:00:00,Portland Trail Blazers,
1196,Boston Celtics,,2018-04-08 17:00:00,Atlanta Hawks,
1197,Charlotte Hornets,,2018-04-08 17:00:00,Indiana Pacers,
1198,Los Angeles Lakers,,2018-04-08 22:00:00,Utah Jazz,
1199,Memphis Grizzlies,,2018-04-08 19:30:00,Detroit Pistons,
1200,Philadelphia 76ers,,2018-04-08 17:00:00,Dallas Mavericks,
1201,Phoenix Suns,,2018-04-09 01:00:00,Golden State Warriors,
1202,Toronto Raptors,,2018-04-08 22:00:00,Orlando Magic,
1203,Brooklyn Nets,,2018-04-09 23:30:00,Chicago Bulls,
1204,Denver Nuggets,,2018-04-10 01:00:00,Portland Trail Blazers,
1205,Detroit Pistons,,2018-04-09 23:00:00,Toronto Raptors,
1206,Los Angeles Clippers,,2018-04-10 02:30:00,New Orleans Pelicans,
1207,Miami Heat,,2018-04-09 23:30:00,Oklahoma City Thunder,
1208,Milwaukee Bucks,,2018-04-10 00:00:00,Orlando Magic,
1209,Minnesota Timberwolves,,2018-04-10 00:00:00,Memphis Grizzlies,
1210,New York Knicks,,2018-04-09 23:30:00,Cleveland Cavaliers,
1211,San Antonio Spurs,,2018-04-10 00:30:00,Sacramento Kings,
1212,Atlanta Hawks,,2018-04-10 23:30:00,Philadelphia 76ers,
1213,Dallas Mavericks,,2018-04-11 00:30:00,Phoenix Suns,
1214,Indiana Pacers,,2018-04-10 23:00:00,Charlotte Hornets,
1215,Los Angeles Lakers,,2018-04-11 02:30:00,Houston Rockets,
1216,Utah Jazz,,2018-04-11 01:00:00,Golden State Warriors,
1217,Washington Wizards,,2018-04-11 00:00:00,Boston Celtics,
1218,Boston Celtics,,2018-04-12 00:00:00,Brooklyn Nets,
1219,Chicago Bulls,,2018-04-12 00:00:00,Detroit Pistons,
1220,Cleveland Cavaliers,,2018-04-12 00:00:00,New York Knicks,
1221,Los Angeles Clippers,,2018-04-12 02:30:00,Los Angeles Lakers,
1222,Miami Heat,,2018-04-12 00:00:00,Toronto Raptors,
1223,Minnesota Timberwolves,,2018-04-12 00:00:00,Denver Nuggets,
1224,New Orleans Pelicans,,2018-04-12 00:00:00,San Antonio Spurs,
1225,Oklahoma City Thunder,,2018-04-12 00:00:00,Memphis Grizzlies,
1226,Orlando Magic,,2018-04-12 00:00:00,Washington Wizards,
1227,Philadelphia 76ers,,2018-04-12 00:00:00,Milwaukee Bucks,
1228,Portland Trail Blazers,,2018-04-12 02:30:00,Utah Jazz,
1229,Sacramento Kings,,2018-04-12 02:30:00,Houston Rockets,
