,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
1090,Philadelphia 76ers,100,2013-03-31 00:00:00,Charlotte Bobcats,92
1091,Phoenix Suns,104,2013-03-30 23:00:00,Indiana Pacers,112
1092,Sacramento Kings,98,2013-03-30 23:00:00,Los Angeles Lakers,103
1093,Utah Jazz,116,2013-03-30 23:00:00,Brooklyn Nets,107
1094,Chicago Bulls,95,2013-03-31 22:00:00,Detroit Pistons,94
1095,New Orleans Hornets,112,2013-03-31 21:00:00,Cleveland Cavaliers,92
1096,New York Knicks,108,2013-03-31 23:30:00,Boston Celtics,89
1097,San Antonio Spurs,86,2013-03-31 22:00:00,Miami Heat,88
1098,Washington Wizards,109,2013-03-31 22:00:00,Toronto Raptors,92
1099,Atlanta Hawks,102,2013-04-01 23:30:00,Cleveland Cavaliers,94
1100,Houston Rockets,111,2013-04-01 23:00:00,Orlando Magic,103
1101,Los Angeles Clippers,106,2013-04-01 23:30:00,Indiana Pacers,109
1102,Memphis Grizzlies,92,2013-04-01 23:00:00,San Antonio Spurs,90
1103,Milwaukee Bucks,131,2013-04-01 23:00:00,Charlotte Bobcats,102
1104,Minnesota Timberwolves,110,2013-04-01 23:00:00,Boston Celtics,100
1105,Toronto Raptors,98,2013-04-01 23:00:00,Detroit Pistons,108
1106,Utah Jazz,112,2013-04-01 23:00:00,Portland Trail Blazers,102
1107,Los Angeles Lakers,101,2013-04-02 23:30:00,Dallas Mavericks,81
1108,Miami Heat,90,2013-04-03 00:00:00,New York Knicks,102
1109,Washington Wizards,90,2013-04-02 23:00:00,Chicago Bulls,86
1110,Atlanta Hawks,82,2013-04-03 23:00:00,New York Knicks,95
1111,Boston Celtics,98,2013-04-03 23:30:00,Detroit Pistons,93
1112,Charlotte Bobcats,88,2013-04-03 23:00:00,Philadelphia 76ers,83
1113,Cleveland Cavaliers,95,2013-04-03 23:00:00,Brooklyn Nets,113
1114,Golden State Warriors,98,2013-04-03 23:30:00,New Orleans Hornets,88
1115,Los Angeles Clippers,126,2013-04-03 23:30:00,Phoenix Suns,101
1116,Milwaukee Bucks,98,2013-04-03 23:00:00,Minnesota Timberwolves,107
1117,Portland Trail Blazers,76,2013-04-03 23:00:00,Memphis Grizzlies,94
1118,Sacramento Kings,102,2013-04-03 23:00:00,Houston Rockets,112
1119,San Antonio Spurs,98,2013-04-03 23:30:00,Orlando Magic,84
1120,Toronto Raptors,88,2013-04-03 23:00:00,Washington Wizards,78
1121,Utah Jazz,96,2013-04-03 23:00:00,Denver Nuggets,113
1122,Brooklyn Nets,90,2013-04-04 23:00:00,Chicago Bulls,92
1123,Denver Nuggets,95,2013-04-04 23:00:00,Dallas Mavericks,94
1124,Oklahoma City Thunder,100,2013-04-05 00:30:00,San Antonio Spurs,88
1125,Atlanta Hawks,90,2013-04-05 23:30:00,Philadelphia 76ers,101
1126,Boston Celtics,91,2013-04-05 23:30:00,Cleveland Cavaliers,97
1127,Charlotte Bobcats,79,2013-04-06 00:00:00,Miami Heat,89
1128,Chicago Bulls,87,2013-04-05 23:00:00,Orlando Magic,86
1129,Indiana Pacers,75,2013-04-06 00:00:00,Oklahoma City Thunder,97
1130,Los Angeles Lakers,86,2013-04-05 23:30:00,Memphis Grizzlies,84
1131,Minnesota Timberwolves,93,2013-04-05 23:00:00,Toronto Raptors,95
1132,New York Knicks,101,2013-04-05 23:30:00,Milwaukee Bucks,83
1133,Phoenix Suns,107,2013-04-05 23:00:00,Golden State Warriors,111
1134,Portland Trail Blazers,98,2013-04-05 23:30:00,Houston Rockets,116
1135,Sacramento Kings,108,2013-04-05 23:00:00,Dallas Mavericks,117
1136,Utah Jazz,95,2013-04-05 23:00:00,New Orleans Hornets,83
1137,Brooklyn Nets,105,2013-04-06 23:30:00,Charlotte Bobcats,96
1138,Denver Nuggets,132,2013-04-06 23:00:00,Houston Rockets,114
1139,Miami Heat,106,2013-04-06 23:30:00,Philadelphia 76ers,87
1140,Milwaukee Bucks,100,2013-04-06 23:30:00,Toronto Raptors,83
1141,Minnesota Timberwolves,107,2013-04-06 23:00:00,Detroit Pistons,101
1142,San Antonio Spurs,99,2013-04-06 23:30:00,Atlanta Hawks,97
1143,Washington Wizards,104,2013-04-06 23:00:00,Indiana Pacers,85
1144,Boston Celtics,107,2013-04-07 22:00:00,Washington Wizards,96
1145,Cleveland Cavaliers,91,2013-04-07 22:00:00,Orlando Magic,85
1146,Detroit Pistons,99,2013-04-07 23:30:00,Chicago Bulls,85
1147,Golden State Warriors,90,2013-04-07 21:00:00,Utah Jazz,97
1148,Los Angeles Clippers,109,2013-04-07 16:30:00,Los Angeles Lakers,95
1149,Oklahoma City Thunder,120,2013-04-07 16:00:00,New York Knicks,125
1150,Phoenix Suns,92,2013-04-07 22:00:00,New Orleans Hornets,95
1151,Portland Trail Blazers,91,2013-04-07 22:00:00,Dallas Mavericks,96
1152,Sacramento Kings,87,2013-04-07 19:00:00,Memphis Grizzlies,89
1153,Brooklyn Nets,104,2013-04-09 23:30:00,Philadelphia 76ers,83
1154,Chicago Bulls,98,2013-04-09 23:00:00,Toronto Raptors,101
1155,Golden State Warriors,105,2013-04-09 23:30:00,Minnesota Timberwolves,89
1156,Houston Rockets,101,2013-04-09 23:00:00,Phoenix Suns,98
1157,Indiana Pacers,99,2013-04-09 23:00:00,Cleveland Cavaliers,94
1158,Los Angeles Lakers,104,2013-04-09 23:30:00,New Orleans Hornets,96
1159,Memphis Grizzlies,94,2013-04-09 23:00:00,Charlotte Bobcats,75
1160,Miami Heat,94,2013-04-09 23:30:00,Milwaukee Bucks,83
1161,New York Knicks,120,2013-04-09 23:30:00,Washington Wizards,99
1162,Utah Jazz,80,2013-04-09 23:00:00,Oklahoma City Thunder,90
1163,Boston Celtics,93,2013-04-11 00:00:00,Brooklyn Nets,101
1164,Cleveland Cavaliers,104,2013-04-10 23:00:00,Detroit Pistons,111
1165,Dallas Mavericks,91,2013-04-10 23:30:00,Phoenix Suns,102
1166,Denver Nuggets,96,2013-04-11 00:30:00,San Antonio Spurs,86
1167,Los Angeles Clippers,111,2013-04-10 23:30:00,Minnesota Timberwolves,95
1168,Orlando Magic,113,2013-04-10 23:00:00,Milwaukee Bucks,103
1169,Philadelphia 76ers,101,2013-04-10 23:00:00,Atlanta Hawks,124
1170,Portland Trail Blazers,106,2013-04-10 23:00:00,Los Angeles Lakers,113
1171,Sacramento Kings,121,2013-04-10 23:00:00,New Orleans Hornets,110
1172,Washington Wizards,98,2013-04-10 23:00:00,Miami Heat,103
1173,Chicago Bulls,118,2013-04-11 23:00:00,New York Knicks,111
1174,Golden State Warriors,97,2013-04-11 23:30:00,Oklahoma City Thunder,116
1175,Atlanta Hawks,109,2013-04-12 23:30:00,Milwaukee Bucks,104
1176,Cleveland Cavaliers,91,2013-04-12 23:30:00,New York Knicks,101
1177,Dallas Mavericks,108,2013-04-12 23:30:00,Denver Nuggets,105
1178,Detroit Pistons,113,2013-04-12 23:30:00,Charlotte Bobcats,93
1179,Houston Rockets,78,2013-04-12 23:00:00,Memphis Grizzlies,82
1180,Indiana Pacers,109,2013-04-12 23:00:00,Brooklyn Nets,117
1181,Los Angeles Lakers,118,2013-04-12 23:30:00,Golden State Warriors,116
1182,Miami Heat,109,2013-04-12 23:30:00,Boston Celtics,101
1183,New Orleans Hornets,93,2013-04-12 23:00:00,Los Angeles Clippers,96
1184,Portland Trail Blazers,90,2013-04-12 23:00:00,Oklahoma City Thunder,106
1185,San Antonio Spurs,108,2013-04-12 23:30:00,Sacramento Kings,101
1186,Toronto Raptors,97,2013-04-12 23:00:00,Chicago Bulls,88
1187,Utah Jazz,107,2013-04-12 23:00:00,Minnesota Timberwolves,100
1188,Washington Wizards,86,2013-04-12 23:00:00,Philadelphia 76ers,97
1189,Charlotte Bobcats,95,2013-04-13 23:00:00,Milwaukee Bucks,85
1190,Memphis Grizzlies,87,2013-04-13 23:00:00,Los Angeles Clippers,91
1191,Minnesota Timberwolves,105,2013-04-13 23:00:00,Phoenix Suns,93
1192,Orlando Magic,88,2013-04-13 23:00:00,Boston Celtics,120
1193,Denver Nuggets,118,2013-04-14 19:00:00,Portland Trail Blazers,109
1194,Houston Rockets,121,2013-04-14 22:00:00,Sacramento Kings,100
1195,Los Angeles Lakers,91,2013-04-14 22:30:00,San Antonio Spurs,86
1196,Miami Heat,105,2013-04-14 17:00:00,Chicago Bulls,93
1197,New Orleans Hornets,89,2013-04-14 21:00:00,Dallas Mavericks,107
1198,New York Knicks,90,2013-04-14 19:30:00,Indiana Pacers,80
1199,Philadelphia 76ers,91,2013-04-14 19:30:00,Cleveland Cavaliers,77
1200,Toronto Raptors,93,2013-04-14 19:30:00,Brooklyn Nets,87
1201,Brooklyn Nets,106,2013-04-15 23:30:00,Washington Wizards,101
1202,Charlotte Bobcats,106,2013-04-15 23:00:00,New York Knicks,95
1203,Cleveland Cavaliers,95,2013-04-15 23:00:00,Miami Heat,96
1204,Dallas Mavericks,97,2013-04-15 23:00:00,Memphis Grizzlies,103
1205,Detroit Pistons,109,2013-04-15 23:30:00,Philadelphia 76ers,101
1206,Golden State Warriors,116,2013-04-15 23:30:00,San Antonio Spurs,106
1207,Milwaukee Bucks,111,2013-04-15 23:00:00,Denver Nuggets,112
1208,Minnesota Timberwolves,80,2013-04-15 23:00:00,Utah Jazz,96
1209,Oklahoma City Thunder,104,2013-04-15 23:00:00,Sacramento Kings,95
1210,Orlando Magic,84,2013-04-15 23:00:00,Chicago Bulls,102
1211,Phoenix Suns,119,2013-04-15 23:00:00,Houston Rockets,112
1212,Atlanta Hawks,96,2013-04-17 00:00:00,Toronto Raptors,113
1213,Los Angeles Clippers,93,2013-04-16 23:30:00,Portland Trail Blazers,77
1214,Brooklyn Nets,103,2013-04-18 00:00:00,Detroit Pistons,99
1215,Charlotte Bobcats,105,2013-04-18 00:00:00,Cleveland Cavaliers,98
1216,Chicago Bulls,95,2013-04-17 23:00:00,Washington Wizards,92
1217,Dallas Mavericks,99,2013-04-17 23:00:00,New Orleans Hornets,87
1218,Denver Nuggets,118,2013-04-17 22:00:00,Phoenix Suns,98
1219,Indiana Pacers,95,2013-04-18 00:00:00,Philadelphia 76ers,105
1220,Los Angeles Lakers,99,2013-04-17 23:30:00,Houston Rockets,95
1221,Memphis Grizzlies,86,2013-04-17 23:00:00,Utah Jazz,70
1222,Miami Heat,105,2013-04-18 00:00:00,Orlando Magic,93
1223,New York Knicks,98,2013-04-18 00:00:00,Atlanta Hawks,92
1224,Oklahoma City Thunder,89,2013-04-17 23:00:00,Milwaukee Bucks,95
1225,Portland Trail Blazers,88,2013-04-17 23:30:00,Golden State Warriors,99
1226,Sacramento Kings,108,2013-04-17 23:30:00,Los Angeles Clippers,112
1227,San Antonio Spurs,95,2013-04-17 23:00:00,Minnesota Timberwolves,108
1228,Toronto Raptors,114,2013-04-18 00:00:00,Boston Celtics,90
1229,Brooklyn Nets,106,2013-04-21 00:00:00,Chicago Bulls,89
1230,Denver Nuggets,97,2013-04-20 21:30:00,Golden State Warriors,95
1231,Los Angeles Clippers,112,2013-04-21 02:30:00,Memphis Grizzlies,91
1232,New York Knicks,85,2013-04-20 19:00:00,Boston Celtics,78
1233,Indiana Pacers,107,2013-04-21 17:00:00,Atlanta Hawks,90
1234,Miami Heat,110,2013-04-21 23:00:00,Milwaukee Bucks,87
1235,Oklahoma City Thunder,120,2013-04-22 01:30:00,Houston Rockets,91
1236,San Antonio Spurs,91,2013-04-21 19:30:00,Los Angeles Lakers,79
1237,Brooklyn Nets,82,2013-04-23 00:00:00,Chicago Bulls,90
1238,Los Angeles Clippers,93,2013-04-23 02:30:00,Memphis Grizzlies,91
1239,Denver Nuggets,117,2013-04-24 02:30:00,Golden State Warriors,131
1240,Miami Heat,98,2013-04-23 23:30:00,Milwaukee Bucks,86
1241,New York Knicks,87,2013-04-24 00:00:00,Boston Celtics,71
1242,Indiana Pacers,113,2013-04-24 23:30:00,Atlanta Hawks,98
1243,Oklahoma City Thunder,105,2013-04-24 23:00:00,Houston Rockets,102
1244,San Antonio Spurs,102,2013-04-25 01:30:00,Los Angeles Lakers,91
1245,Chicago Bulls,79,2013-04-26 00:30:00,Brooklyn Nets,76
1246,Memphis Grizzlies,94,2013-04-26 01:30:00,Los Angeles Clippers,82
1247,Milwaukee Bucks,91,2013-04-25 23:00:00,Miami Heat,104
1248,Boston Celtics,76,2013-04-27 00:00:00,New York Knicks,90
1249,Golden State Warriors,110,2013-04-27 02:30:00,Denver Nuggets,108
1250,Los Angeles Lakers,89,2013-04-27 02:30:00,San Antonio Spurs,120
1251,Atlanta Hawks,90,2013-04-27 23:00:00,Indiana Pacers,69
1252,Chicago Bulls,142,2013-04-27 18:00:00,Brooklyn Nets,134
1253,Houston Rockets,101,2013-04-28 01:30:00,Oklahoma City Thunder,104
1254,Memphis Grizzlies,104,2013-04-27 20:30:00,Los Angeles Clippers,83
1255,Boston Celtics,97,2013-04-28 17:00:00,New York Knicks,90
1256,Golden State Warriors,115,2013-04-29 01:30:00,Denver Nuggets,101
1257,Los Angeles Lakers,82,2013-04-28 23:00:00,San Antonio Spurs,103
1258,Milwaukee Bucks,77,2013-04-28 19:30:00,Miami Heat,88
1259,Atlanta Hawks,102,2013-04-29 23:30:00,Indiana Pacers,91
1260,Brooklyn Nets,110,2013-04-29 23:00:00,Chicago Bulls,91
1261,Houston Rockets,105,2013-04-30 01:30:00,Oklahoma City Thunder,103
1262,Denver Nuggets,107,2013-05-01 00:00:00,Golden State Warriors,100
1263,Los Angeles Clippers,93,2013-05-01 02:30:00,Memphis Grizzlies,103
1264,Indiana Pacers,106,2013-05-02 00:00:00,Atlanta Hawks,83
1265,New York Knicks,86,2013-05-01 23:00:00,Boston Celtics,92
1266,Oklahoma City Thunder,100,2013-05-02 01:30:00,Houston Rockets,107
1267,Chicago Bulls,92,2013-05-03 00:00:00,Brooklyn Nets,95
1268,Golden State Warriors,92,2013-05-03 02:30:00,Denver Nuggets,88
1269,Atlanta Hawks,73,2013-05-03 23:00:00,Indiana Pacers,81
1270,Boston Celtics,80,2013-05-03 23:00:00,New York Knicks,88
1271,Houston Rockets,94,2013-05-04 01:30:00,Oklahoma City Thunder,103
1272,Memphis Grizzlies,118,2013-05-04 01:30:00,Los Angeles Clippers,105
1273,Brooklyn Nets,93,2013-05-05 00:00:00,Chicago Bulls,99
1274,New York Knicks,95,2013-05-05 19:30:00,Indiana Pacers,102
1275,Oklahoma City Thunder,93,2013-05-05 17:00:00,Memphis Grizzlies,91
1276,Miami Heat,86,2013-05-06 23:00:00,Chicago Bulls,93
1277,San Antonio Spurs,129,2013-05-07 01:30:00,Golden State Warriors,127
1278,New York Knicks,105,2013-05-07 23:00:00,Indiana Pacers,79
1279,Oklahoma City Thunder,93,2013-05-08 01:30:00,Memphis Grizzlies,99
1280,Miami Heat,115,2013-05-08 23:00:00,Chicago Bulls,78
1281,San Antonio Spurs,91,2013-05-09 01:30:00,Golden State Warriors,100
1282,Chicago Bulls,94,2013-05-11 00:00:00,Miami Heat,104
1283,Golden State Warriors,92,2013-05-11 02:30:00,San Antonio Spurs,102
1284,Indiana Pacers,82,2013-05-12 00:00:00,New York Knicks,71
1285,Memphis Grizzlies,87,2013-05-11 21:00:00,Oklahoma City Thunder,81
1286,Golden State Warriors,97,2013-05-12 19:30:00,San Antonio Spurs,87
1287,Chicago Bulls,65,2013-05-13 23:00:00,Miami Heat,88
1288,Memphis Grizzlies,103,2013-05-14 01:30:00,Oklahoma City Thunder,97
1289,Indiana Pacers,93,2013-05-14 23:00:00,New York Knicks,82
1290,San Antonio Spurs,109,2013-05-15 01:30:00,Golden State Warriors,91
1291,Miami Heat,94,2013-05-15 23:00:00,Chicago Bulls,91
1292,Oklahoma City Thunder,84,2013-05-16 01:30:00,Memphis Grizzlies,88
1293,Golden State Warriors,82,2013-05-17 02:30:00,San Antonio Spurs,94
1294,New York Knicks,85,2013-05-17 00:00:00,Indiana Pacers,75
1295,Indiana Pacers,106,2013-05-19 00:00:00,New York Knicks,99
1296,San Antonio Spurs,105,2013-05-19 19:30:00,Memphis Grizzlies,83
1297,San Antonio Spurs,93,2013-05-22 01:00:00,Memphis Grizzlies,89
1298,Miami Heat,103,2013-05-23 00:30:00,Indiana Pacers,102
1299,Miami Heat,93,2013-05-25 00:30:00,Indiana Pacers,97
1300,Memphis Grizzlies,93,2013-05-26 01:00:00,San Antonio Spurs,104
1301,Indiana Pacers,96,2013-05-27 00:30:00,Miami Heat,114
1302,Memphis Grizzlies,86,2013-05-28 01:00:00,San Antonio Spurs,93
1303,Indiana Pacers,99,2013-05-29 00:30:00,Miami Heat,92
1304,Miami Heat,90,2013-05-31 00:30:00,Indiana Pacers,79
1305,Indiana Pacers,91,2013-06-02 00:30:00,Miami Heat,77
1306,Miami Heat,99,2013-06-04 00:30:00,Indiana Pacers,76
1307,Miami Heat,88,2013-06-07 01:00:00,San Antonio Spurs,92
1308,Miami Heat,103,2013-06-10 00:00:00,San Antonio Spurs,84
1309,San Antonio Spurs,113,2013-06-12 01:00:00,Miami Heat,77
1310,San Antonio Spurs,93,2013-06-14 01:00:00,Miami Heat,109
1311,San Antonio Spurs,114,2013-06-17 00:00:00,Miami Heat,104
1312,Miami Heat,103,2013-06-19 01:00:00,San Antonio Spurs,100
1313,Miami Heat,95,2013-06-21 01:00:00,San Antonio Spurs,88
