,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
467,28,212,27,138,620,283,Eric,200,156,46,46,Bledsoe,1427,29,111,795,PG,100,MIL,227,73,134,393,210
468,30,38,5,81,150,77,Trevor,43,24,18,5,Booker,395,38,43,181,PF,8,BRK,12,3,30,138,74
469,30,25,10,71,103,57,Trevor,37,31,30,0,Booker,447,44,44,146,PF,16,PHI,5,1,19,98,56
470,27,83,7,75,570,233,Avery,80,61,40,40,Bradley,1268,19,80,601,SG,46,DET,194,74,93,376,159
471,27,11,1,19,55,26,Avery,2,2,6,6,Bradley,165,3,12,55,SG,5,LAC,9,1,8,46,25
472,26,0,0,1,1,0,Isaiah,0,0,1,0,Canaan,4,0,0,0,SG,0,HOU,0,0,0,1,0
473,26,76,1,38,136,52,Isaiah,51,46,19,1,Canaan,418,6,36,172,PG,16,PHO,66,22,29,70,30
474,25,173,3,115,667,299,Jordan,132,105,53,2,Clarkson,1256,44,63,771,SG,39,LAL,210,68,95,457,231
475,25,5,0,6,21,13,Jordan,2,1,2,0,Clarkson,47,0,3,31,SG,2,CLE,7,4,1,14,9
476,27,58,12,132,376,157,Jae,92,78,53,47,Crowder,1346,41,124,454,SF,41,CLE,189,62,42,187,95
477,27,6,0,15,34,14,Jae,12,10,3,0,Crowder,87,0,9,44,SF,3,UTA,16,6,5,18,8
478,30,26,16,143,225,99,Dante,36,20,51,24,Cunningham,1117,50,75,253,SF,27,NOP,108,35,16,117,64
479,30,5,1,8,14,6,Dante,1,0,3,0,Cunningham,60,4,5,12,SF,4,BRK,3,0,5,11,6
480,27,49,12,104,222,108,James,73,64,45,14,Ennis,1053,53,81,310,SF,32,MEM,84,30,38,138,78
481,27,2,1,5,18,10,James,10,8,3,0,Ennis,54,3,4,30,SF,2,DET,6,2,0,12,8
482,22,20,1,13,66,20,Kay,12,11,14,0,Felder,134,1,11,55,PG,3,CHI,18,4,15,48,16
483,22,0,0,0,2,0,Kay,0,0,1,0,Felder,3,1,0,0,PG,0,DET,1,0,1,1,0
484,34,28,12,101,169,84,Channing,15,14,44,1,Frye,545,10,54,212,C,16,CLE,90,30,18,79,54
485,34,0,0,0,1,1,Channing,0,0,1,0,Frye,11,0,2,3,C,0,LAL,1,1,0,0,0
486,28,179,9,216,578,255,Blake,219,172,33,33,Griffin,1139,46,78,746,PF,30,LAC,187,64,99,391,191
487,28,49,4,51,138,56,Blake,44,36,8,8,Griffin,272,13,22,163,PF,5,DET,51,15,21,87,41
488,34,85,8,76,284,118,Devin,112,93,44,1,Harris,807,9,103,373,PG,33,DAL,125,44,49,159,74
489,34,8,0,4,17,6,Devin,6,6,3,0,Harris,61,0,7,22,PG,3,DEN,12,4,3,5,2
490,25,94,15,208,709,320,Tobias,136,115,48,48,Harris,1563,36,91,868,PF,34,DET,276,113,51,433,207
491,25,16,2,34,97,43,Tobias,12,7,6,6,Harris,211,7,11,103,PF,9,LAC,30,10,8,67,33
492,31,119,12,95,326,153,George,99,77,43,36,Hill,1143,22,75,441,PG,39,SAC,128,58,60,198,95
493,31,5,0,3,15,6,George,4,4,2,2,Hill,45,1,6,19,PG,1,CLE,8,3,3,7,3
494,25,65,7,97,552,234,Rodney,97,85,39,12,Hood,1084,14,64,655,SG,30,UTA,262,102,63,290,132
495,25,0,1,5,21,11,Rodney,0,0,2,0,Hood,43,0,5,29,SG,3,CLE,14,7,1,7,4
496,27,120,7,77,312,121,Mike,84,64,32,10,James,669,12,45,332,PG,27,PHO,97,26,48,215,95
497,27,6,0,0,9,2,Mike,0,0,4,0,James,18,1,3,4,PG,1,NOP,1,0,1,8,2
498,36,45,6,95,226,95,Joe,24,20,32,3,Johnson,700,12,32,233,SF,12,UTA,84,23,31,142,72
499,36,0,0,3,9,2,Joe,4,4,1,0,Johnson,31,0,1,9,SF,1,HOU,5,1,2,4,1
500,20,3,4,2,4,2,Derrick,6,5,6,0,Jones,33,2,2,9,SF,1,PHO,2,0,1,2,2
501,20,5,9,12,40,15,Derrick,14,8,10,8,Jones,193,15,20,40,SF,3,MIA,13,2,5,27,13
502,24,0,0,3,4,1,Jalen,2,2,4,0,Jones,19,0,2,5,SF,0,NOP,1,1,0,3,0
503,24,1,0,10,9,4,Jalen,3,2,5,0,Jones,33,1,4,11,SF,1,DAL,3,1,2,6,3
504,28,15,1,34,86,25,Sean,19,18,16,0,Kilpatrick,183,1,8,79,SG,2,BRK,42,11,16,44,14
505,28,14,1,20,71,28,Sean,15,15,20,0,Kilpatrick,171,1,14,82,SG,3,MIL,39,11,8,32,17
506,29,27,10,44,65,22,DeAndre,5,2,31,1,Liggins,480,5,61,57,SG,27,MIL,36,11,13,29,11
507,29,9,2,8,17,11,DeAndre,0,0,9,1,Liggins,107,2,12,26,SG,9,NOP,8,4,3,9,7
508,29,14,6,42,79,41,Boban,45,36,19,1,Marjanovic,171,15,28,118,C,4,DET,0,0,22,79,41
509,29,0,0,0,0,0,Boban,0,0,1,0,Marjanovic,0,0,0,0,C,0,LAC,0,0,0,0,0
510,26,50,12,101,328,151,Doug,53,40,55,1,McDermott,1172,33,73,395,SF,10,NYK,137,53,34,191,98
511,26,8,0,7,21,9,Doug,3,2,3,1,McDermott,74,2,5,22,SF,3,DAL,8,2,1,13,7
512,26,39,13,141,302,143,Nikola,79,65,25,3,Mirotic,622,18,45,420,PF,15,CHI,161,69,31,141,74
513,26,10,8,38,87,35,Nikola,14,10,6,3,Mirotic,204,17,15,93,PF,10,NOP,43,13,8,44,22
514,27,5,0,19,33,16,Greg,4,2,5,0,Monroe,79,6,7,34,C,0,MIL,0,0,6,33,16
515,27,50,6,110,155,97,Greg,46,31,20,14,Monroe,465,50,40,225,C,16,PHO,0,0,40,155,97
516,27,4,3,12,15,6,Greg,11,8,4,0,Monroe,52,8,6,20,C,4,BOS,0,0,2,15,6
517,21,121,4,78,322,129,Emmanuel,78,63,42,0,Mudiay,752,16,47,359,PG,21,DEN,102,38,72,220,91
518,21,15,1,8,30,11,Emmanuel,11,7,3,0,Mudiay,69,1,6,29,PG,3,NYK,8,0,7,22,11
519,25,57,20,176,253,152,Larry,87,55,42,17,Nance,922,108,113,360,C,59,LAL,4,1,41,249,151
520,25,5,2,5,15,7,Larry,7,4,2,0,Nance,46,8,7,18,C,2,CLE,1,0,0,14,7
521,35,156,3,85,205,84,Jameer,17,13,43,0,Nelson,897,11,67,221,PG,23,NOP,110,40,56,95,44
522,35,12,0,2,24,8,Jameer,1,1,3,0,Nelson,54,1,8,18,PG,1,DET,9,1,4,15,7
523,22,1,2,5,9,4,Jahlil,4,2,2,0,Okafor,25,4,7,10,C,0,PHI,0,0,3,9,4
524,22,11,13,51,109,59,Jahlil,25,19,22,0,Okafor,286,14,41,137,C,3,BRK,3,0,16,106,59
525,23,275,16,127,458,238,Elfrid,114,72,44,44,Payton,1257,47,97,573,PG,64,ORL,67,25,114,391,213
526,23,26,1,22,42,24,Elfrid,12,10,3,3,Payton,105,3,9,61,PG,1,PHO,6,3,12,36,21
527,25,9,1,13,33,13,Gary,3,2,12,6,Payton,106,4,17,30,PG,3,MIL,12,2,3,21,11
528,25,4,2,2,13,5,Gary,0,0,4,0,Payton,38,4,6,10,PG,0,LAL,3,0,0,10,5
529,27,9,22,85,120,80,Willie,55,32,39,5,Reed,419,35,53,193,C,9,LAC,2,1,19,118,79
530,27,1,0,1,1,1,Willie,0,0,3,0,Reed,9,0,3,2,C,0,DET,0,0,0,1,1
531,22,13,1,28,88,29,Malachi,22,17,25,4,Richardson,319,5,27,87,SG,10,SAC,39,12,10,49,17
532,22,0,0,1,2,1,Malachi,0,0,1,0,Richardson,5,0,0,2,SG,0,TOR,1,0,0,1,1
533,24,1,0,1,4,1,Nik,2,2,6,0,Stauskas,45,0,3,4,SG,4,PHI,1,0,4,3,1
534,24,27,3,46,112,44,Nik,18,14,25,0,Stauskas,369,3,14,134,SG,3,BRK,77,32,17,35,12
535,28,68,2,24,194,70,Isaiah,68,59,15,14,Thomas,406,7,25,221,PG,9,CLE,87,22,41,107,48
536,28,13,1,3,28,11,Isaiah,6,6,3,0,Thomas,60,0,7,32,PG,1,LAL,13,4,13,15,7
537,21,12,3,15,50,21,Rashad,6,4,22,0,Vaughn,173,2,12,59,SG,4,MIL,35,13,4,15,8
538,21,1,0,0,0,0,Rashad,0,0,1,0,Vaughn,4,0,1,0,SG,0,BRK,0,0,0,0,0
539,22,13,11,132,96,47,Noah,31,23,33,12,Vonleh,476,35,42,119,PF,6,POR,6,2,15,90,45
540,22,0,0,4,1,1,Noah,1,1,1,0,Vonleh,6,0,0,3,PF,0,CHI,0,0,1,1,1
541,36,163,32,142,435,198,Dwyane,134,94,46,3,Wade,1069,39,84,513,SG,43,CLE,70,23,91,365,175
542,36,10,3,13,28,9,Dwyane,4,2,3,0,Wade,66,3,8,21,SG,3,MIA,5,1,12,23,8
543,28,28,21,131,229,125,Tyler,60,40,42,33,Zeller,703,62,78,300,C,8,BRK,26,10,35,203,115
544,28,2,4,15,25,17,Tyler,0,0,5,0,Zeller,95,12,10,34,C,0,MIL,2,0,5,23,17
