,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
1090,Portland Trail Blazers,108,2016-03-27 02:00:00,Philadelphia 76ers,105
1091,Golden State Warriors,117,2016-03-28 00:00:00,Philadelphia 76ers,105
1092,Indiana Pacers,104,2016-03-27 22:00:00,Houston Rockets,101
1093,Los Angeles Clippers,105,2016-03-27 19:30:00,Denver Nuggets,90
1094,Los Angeles Lakers,88,2016-03-28 01:30:00,Washington Wizards,101
1095,Sacramento Kings,133,2016-03-27 22:00:00,Dallas Mavericks,111
1096,Chicago Bulls,100,2016-03-29 00:00:00,Atlanta Hawks,102
1097,Denver Nuggets,88,2016-03-29 01:00:00,Dallas Mavericks,97
1098,Los Angeles Clippers,114,2016-03-29 02:30:00,Boston Celtics,90
1099,Memphis Grizzlies,87,2016-03-29 00:00:00,San Antonio Spurs,101
1100,Miami Heat,110,2016-03-28 23:30:00,Brooklyn Nets,99
1101,Minnesota Timberwolves,121,2016-03-29 00:00:00,Phoenix Suns,116
1102,New Orleans Pelicans,99,2016-03-29 00:00:00,New York Knicks,91
1103,Portland Trail Blazers,105,2016-03-29 02:00:00,Sacramento Kings,93
1104,Toronto Raptors,100,2016-03-28 23:30:00,Oklahoma City Thunder,119
1105,Utah Jazz,123,2016-03-29 01:00:00,Los Angeles Lakers,75
1106,Cleveland Cavaliers,100,2016-03-30 00:00:00,Houston Rockets,106
1107,Detroit Pistons,88,2016-03-29 23:30:00,Oklahoma City Thunder,82
1108,Golden State Warriors,102,2016-03-30 02:30:00,Washington Wizards,94
1109,Indiana Pacers,96,2016-03-29 23:00:00,Chicago Bulls,98
1110,Orlando Magic,139,2016-03-29 23:00:00,Brooklyn Nets,105
1111,Philadelphia 76ers,85,2016-03-29 23:00:00,Charlotte Hornets,100
1112,Dallas Mavericks,91,2016-03-31 00:30:00,New York Knicks,89
1113,Los Angeles Lakers,102,2016-03-31 02:30:00,Miami Heat,100
1114,Memphis Grizzlies,105,2016-03-31 00:00:00,Denver Nuggets,109
1115,Milwaukee Bucks,105,2016-03-31 00:00:00,Phoenix Suns,94
1116,Minnesota Timberwolves,79,2016-03-31 00:00:00,Los Angeles Clippers,99
1117,Sacramento Kings,120,2016-03-31 02:00:00,Washington Wizards,111
1118,San Antonio Spurs,100,2016-03-31 00:30:00,New Orleans Pelicans,92
1119,Toronto Raptors,105,2016-03-30 23:30:00,Atlanta Hawks,97
1120,Utah Jazz,96,2016-03-31 01:00:00,Golden State Warriors,103
1121,Cleveland Cavaliers,107,2016-03-31 23:00:00,Brooklyn Nets,87
1122,Houston Rockets,100,2016-03-31 23:00:00,Chicago Bulls,103
1123,Indiana Pacers,94,2016-03-31 23:00:00,Orlando Magic,114
1124,New Orleans Pelicans,101,2016-04-01 00:00:00,Denver Nuggets,95
1125,Oklahoma City Thunder,119,2016-04-01 01:30:00,Los Angeles Clippers,117
1126,Portland Trail Blazers,116,2016-04-01 02:00:00,Boston Celtics,109
1127,Atlanta Hawks,108,2016-04-02 00:00:00,Cleveland Cavaliers,110
1128,Charlotte Hornets,100,2016-04-01 23:00:00,Philadelphia 76ers,91
1129,Detroit Pistons,89,2016-04-01 23:30:00,Dallas Mavericks,98
1130,Golden State Warriors,106,2016-04-02 02:30:00,Boston Celtics,109
1131,Memphis Grizzlies,95,2016-04-02 00:00:00,Toronto Raptors,99
1132,Milwaukee Bucks,113,2016-04-02 00:00:00,Orlando Magic,110
1133,New York Knicks,105,2016-04-01 23:30:00,Brooklyn Nets,91
1134,Phoenix Suns,99,2016-04-02 02:30:00,Washington Wizards,106
1135,Sacramento Kings,106,2016-04-02 02:00:00,Miami Heat,112
1136,Utah Jazz,98,2016-04-02 01:00:00,Minnesota Timberwolves,85
1137,Chicago Bulls,90,2016-04-03 00:00:00,Detroit Pistons,94
1138,Denver Nuggets,106,2016-04-03 01:00:00,Sacramento Kings,115
1139,Philadelphia 76ers,102,2016-04-02 23:30:00,Indiana Pacers,115
1140,Portland Trail Blazers,110,2016-04-03 02:00:00,Miami Heat,93
1141,San Antonio Spurs,102,2016-04-03 00:30:00,Toronto Raptors,95
1142,Brooklyn Nets,87,2016-04-03 17:00:00,New Orleans Pelicans,106
1143,Cleveland Cavaliers,112,2016-04-03 19:30:00,Charlotte Hornets,103
1144,Golden State Warriors,136,2016-04-04 00:00:00,Portland Trail Blazers,111
1145,Houston Rockets,118,2016-04-03 19:30:00,Oklahoma City Thunder,110
1146,Los Angeles Clippers,114,2016-04-03 19:30:00,Washington Wizards,109
1147,Los Angeles Lakers,100,2016-04-04 01:30:00,Boston Celtics,107
1148,Milwaukee Bucks,98,2016-04-03 23:00:00,Chicago Bulls,102
1149,Minnesota Timberwolves,78,2016-04-03 19:30:00,Dallas Mavericks,88
1150,New York Knicks,87,2016-04-03 23:30:00,Indiana Pacers,92
1151,Orlando Magic,119,2016-04-03 22:00:00,Memphis Grizzlies,107
1152,Phoenix Suns,86,2016-04-03 22:00:00,Utah Jazz,101
1153,Atlanta Hawks,103,2016-04-06 00:00:00,Phoenix Suns,90
1154,Denver Nuggets,102,2016-04-06 01:00:00,Oklahoma City Thunder,124
1155,Golden State Warriors,117,2016-04-06 02:30:00,Minnesota Timberwolves,124
1156,Los Angeles Clippers,103,2016-04-06 02:30:00,Los Angeles Lakers,81
1157,Memphis Grizzlies,108,2016-04-06 00:00:00,Chicago Bulls,92
1158,Miami Heat,107,2016-04-06 00:00:00,Detroit Pistons,89
1159,Milwaukee Bucks,80,2016-04-06 00:00:00,Cleveland Cavaliers,109
1160,Philadelphia 76ers,107,2016-04-05 23:00:00,New Orleans Pelicans,93
1161,Sacramento Kings,107,2016-04-06 02:00:00,Portland Trail Blazers,115
1162,Toronto Raptors,96,2016-04-05 23:30:00,Charlotte Hornets,90
1163,Utah Jazz,86,2016-04-06 01:00:00,San Antonio Spurs,88
1164,Boston Celtics,104,2016-04-06 23:30:00,New Orleans Pelicans,97
1165,Dallas Mavericks,88,2016-04-07 01:30:00,Houston Rockets,86
1166,Indiana Pacers,123,2016-04-06 23:00:00,Cleveland Cavaliers,109
1167,Los Angeles Lakers,81,2016-04-07 02:30:00,Los Angeles Clippers,91
1168,New York Knicks,97,2016-04-06 23:30:00,Charlotte Hornets,111
1169,Orlando Magic,104,2016-04-06 23:00:00,Detroit Pistons,108
1170,Portland Trail Blazers,120,2016-04-07 02:00:00,Oklahoma City Thunder,115
1171,Washington Wizards,121,2016-04-06 23:00:00,Brooklyn Nets,103
1172,Atlanta Hawks,95,2016-04-08 00:00:00,Toronto Raptors,87
1173,Golden State Warriors,112,2016-04-08 02:30:00,San Antonio Spurs,101
1174,Houston Rockets,115,2016-04-08 00:00:00,Phoenix Suns,124
1175,Miami Heat,106,2016-04-08 00:00:00,Chicago Bulls,98
1176,Sacramento Kings,97,2016-04-08 02:00:00,Minnesota Timberwolves,105
1177,Boston Celtics,124,2016-04-08 23:30:00,Milwaukee Bucks,109
1178,Charlotte Hornets,113,2016-04-08 23:00:00,Brooklyn Nets,99
1179,Dallas Mavericks,103,2016-04-09 00:30:00,Memphis Grizzlies,93
1180,Denver Nuggets,102,2016-04-09 01:00:00,San Antonio Spurs,98
1181,Detroit Pistons,112,2016-04-08 23:30:00,Washington Wizards,99
1182,New Orleans Pelicans,110,2016-04-09 00:00:00,Los Angeles Lakers,102
1183,Orlando Magic,112,2016-04-08 23:00:00,Miami Heat,109
1184,Philadelphia 76ers,102,2016-04-08 23:00:00,New York Knicks,109
1185,Toronto Raptors,111,2016-04-08 23:30:00,Indiana Pacers,98
1186,Utah Jazz,99,2016-04-09 01:00:00,Los Angeles Clippers,102
1187,Atlanta Hawks,118,2016-04-09 23:30:00,Boston Celtics,107
1188,Chicago Bulls,105,2016-04-10 00:30:00,Cleveland Cavaliers,102
1189,Memphis Grizzlies,99,2016-04-10 00:00:00,Golden State Warriors,100
1190,New Orleans Pelicans,100,2016-04-09 23:00:00,Phoenix Suns,121
1191,Portland Trail Blazers,105,2016-04-10 02:30:00,Minnesota Timberwolves,106
1192,Sacramento Kings,114,2016-04-10 02:30:00,Oklahoma City Thunder,112
1193,Denver Nuggets,84,2016-04-10 21:00:00,Utah Jazz,100
1194,Houston Rockets,130,2016-04-10 19:30:00,Los Angeles Lakers,110
1195,Indiana Pacers,129,2016-04-10 22:00:00,Brooklyn Nets,105
1196,Los Angeles Clippers,98,2016-04-10 19:30:00,Dallas Mavericks,91
1197,Miami Heat,118,2016-04-10 22:00:00,Orlando Magic,96
1198,New York Knicks,89,2016-04-10 23:30:00,Toronto Raptors,93
1199,Philadelphia 76ers,108,2016-04-10 21:00:00,Milwaukee Bucks,109
1200,San Antonio Spurs,86,2016-04-10 23:00:00,Golden State Warriors,92
1201,Washington Wizards,113,2016-04-10 16:00:00,Charlotte Hornets,98
1202,Boston Celtics,100,2016-04-11 23:30:00,Charlotte Hornets,114
1203,Brooklyn Nets,111,2016-04-11 23:30:00,Washington Wizards,120
1204,Cleveland Cavaliers,109,2016-04-11 23:00:00,Atlanta Hawks,94
1205,Minnesota Timberwolves,105,2016-04-12 00:00:00,Houston Rockets,129
1206,New Orleans Pelicans,116,2016-04-12 00:00:00,Chicago Bulls,121
1207,Oklahoma City Thunder,112,2016-04-12 00:00:00,Los Angeles Lakers,79
1208,Orlando Magic,107,2016-04-11 23:00:00,Milwaukee Bucks,98
1209,Phoenix Suns,101,2016-04-12 02:00:00,Sacramento Kings,105
1210,Utah Jazz,92,2016-04-12 01:00:00,Dallas Mavericks,101
1211,Detroit Pistons,93,2016-04-12 23:30:00,Miami Heat,99
1212,Indiana Pacers,102,2016-04-12 23:00:00,New York Knicks,90
1213,Los Angeles Clippers,110,2016-04-13 02:30:00,Memphis Grizzlies,84
1214,San Antonio Spurs,102,2016-04-13 00:00:00,Oklahoma City Thunder,98
1215,Toronto Raptors,122,2016-04-12 23:30:00,Philadelphia 76ers,98
1216,Boston Celtics,98,2016-04-14 00:00:00,Miami Heat,88
1217,Brooklyn Nets,96,2016-04-14 00:00:00,Toronto Raptors,103
1218,Chicago Bulls,115,2016-04-14 00:00:00,Philadelphia 76ers,105
1219,Charlotte Hornets,117,2016-04-14 00:00:00,Orlando Magic,103
1220,Cleveland Cavaliers,110,2016-04-14 00:00:00,Detroit Pistons,112
1221,Dallas Mavericks,91,2016-04-14 00:00:00,San Antonio Spurs,96
1222,Golden State Warriors,125,2016-04-14 02:30:00,Memphis Grizzlies,104
1223,Houston Rockets,116,2016-04-14 00:00:00,Sacramento Kings,81
1224,Los Angeles Lakers,101,2016-04-14 02:30:00,Utah Jazz,96
1225,Milwaukee Bucks,92,2016-04-14 00:00:00,Indiana Pacers,97
1226,Minnesota Timberwolves,144,2016-04-14 00:00:00,New Orleans Pelicans,109
1227,Phoenix Suns,114,2016-04-14 02:30:00,Los Angeles Clippers,105
1228,Portland Trail Blazers,107,2016-04-14 02:30:00,Denver Nuggets,99
1229,Washington Wizards,109,2016-04-14 00:00:00,Atlanta Hawks,98
1230,Atlanta Hawks,102,2016-04-16 23:00:00,Boston Celtics,101
1231,Golden State Warriors,104,2016-04-16 19:30:00,Houston Rockets,78
1232,Oklahoma City Thunder,108,2016-04-17 01:30:00,Dallas Mavericks,70
1233,Toronto Raptors,90,2016-04-16 16:30:00,Indiana Pacers,100
1234,Cleveland Cavaliers,106,2016-04-17 19:00:00,Detroit Pistons,101
1235,Los Angeles Clippers,115,2016-04-18 02:30:00,Portland Trail Blazers,95
1236,Miami Heat,123,2016-04-17 21:30:00,Charlotte Hornets,91
1237,San Antonio Spurs,106,2016-04-18 00:00:00,Memphis Grizzlies,74
1238,Golden State Warriors,115,2016-04-19 02:30:00,Houston Rockets,106
1239,Oklahoma City Thunder,84,2016-04-19 00:00:00,Dallas Mavericks,85
1240,Toronto Raptors,98,2016-04-18 23:00:00,Indiana Pacers,87
1241,Atlanta Hawks,89,2016-04-19 23:00:00,Boston Celtics,72
1242,San Antonio Spurs,94,2016-04-20 01:30:00,Memphis Grizzlies,68
1243,Cleveland Cavaliers,107,2016-04-21 00:00:00,Detroit Pistons,90
1244,Los Angeles Clippers,102,2016-04-21 02:30:00,Portland Trail Blazers,81
1245,Miami Heat,115,2016-04-20 23:00:00,Charlotte Hornets,103
1246,Dallas Mavericks,102,2016-04-21 23:00:00,Oklahoma City Thunder,131
1247,Houston Rockets,97,2016-04-22 01:30:00,Golden State Warriors,96
1248,Indiana Pacers,85,2016-04-21 23:30:00,Toronto Raptors,101
1249,Boston Celtics,111,2016-04-23 00:00:00,Atlanta Hawks,103
1250,Detroit Pistons,91,2016-04-22 23:00:00,Cleveland Cavaliers,101
1251,Memphis Grizzlies,87,2016-04-23 01:30:00,San Antonio Spurs,96
1252,Charlotte Hornets,96,2016-04-23 21:30:00,Miami Heat,80
1253,Dallas Mavericks,108,2016-04-24 00:00:00,Oklahoma City Thunder,119
1254,Indiana Pacers,100,2016-04-23 19:00:00,Toronto Raptors,83
1255,Portland Trail Blazers,96,2016-04-24 02:30:00,Los Angeles Clippers,88
1256,Boston Celtics,104,2016-04-24 22:00:00,Atlanta Hawks,95
1257,Detroit Pistons,98,2016-04-25 00:30:00,Cleveland Cavaliers,100
1258,Houston Rockets,94,2016-04-24 19:30:00,Golden State Warriors,121
1259,Memphis Grizzlies,95,2016-04-24 17:00:00,San Antonio Spurs,116
1260,Charlotte Hornets,89,2016-04-25 23:00:00,Miami Heat,85
1261,Oklahoma City Thunder,118,2016-04-26 00:00:00,Dallas Mavericks,104
1262,Portland Trail Blazers,98,2016-04-26 02:30:00,Los Angeles Clippers,84
1263,Atlanta Hawks,110,2016-04-27 00:30:00,Boston Celtics,83
1264,Toronto Raptors,102,2016-04-26 22:00:00,Indiana Pacers,99
1265,Golden State Warriors,114,2016-04-28 02:30:00,Houston Rockets,81
1266,Los Angeles Clippers,98,2016-04-28 02:00:00,Portland Trail Blazers,108
1267,Miami Heat,88,2016-04-28 00:00:00,Charlotte Hornets,90
1268,Boston Celtics,92,2016-04-29 00:00:00,Atlanta Hawks,104
1269,Charlotte Hornets,90,2016-04-30 00:00:00,Miami Heat,97
1270,Indiana Pacers,101,2016-04-29 23:30:00,Toronto Raptors,83
1271,Portland Trail Blazers,106,2016-04-30 02:30:00,Los Angeles Clippers,103
1272,San Antonio Spurs,124,2016-05-01 00:30:00,Oklahoma City Thunder,92
1273,Golden State Warriors,118,2016-05-01 19:30:00,Portland Trail Blazers,106
1274,Miami Heat,106,2016-05-01 17:00:00,Charlotte Hornets,73
1275,Toronto Raptors,89,2016-05-02 00:00:00,Indiana Pacers,84
1276,Cleveland Cavaliers,104,2016-05-02 23:00:00,Atlanta Hawks,93
1277,San Antonio Spurs,97,2016-05-03 01:30:00,Oklahoma City Thunder,98
1278,Golden State Warriors,110,2016-05-04 02:30:00,Portland Trail Blazers,99
1279,Toronto Raptors,96,2016-05-04 00:00:00,Miami Heat,102
1280,Cleveland Cavaliers,123,2016-05-05 00:00:00,Atlanta Hawks,98
1281,Toronto Raptors,96,2016-05-06 00:00:00,Miami Heat,92
1282,Atlanta Hawks,108,2016-05-06 23:00:00,Cleveland Cavaliers,121
1283,Oklahoma City Thunder,96,2016-05-07 01:30:00,San Antonio Spurs,100
1284,Miami Heat,91,2016-05-07 21:00:00,Toronto Raptors,95
1285,Portland Trail Blazers,120,2016-05-08 00:30:00,Golden State Warriors,108
1286,Atlanta Hawks,99,2016-05-08 19:30:00,Cleveland Cavaliers,100
1287,Oklahoma City Thunder,111,2016-05-09 00:00:00,San Antonio Spurs,97
1288,Miami Heat,94,2016-05-10 00:00:00,Toronto Raptors,87
1289,Portland Trail Blazers,125,2016-05-10 02:30:00,Golden State Warriors,132
1290,San Antonio Spurs,91,2016-05-11 00:00:00,Oklahoma City Thunder,95
1291,Golden State Warriors,125,2016-05-12 02:30:00,Portland Trail Blazers,121
1292,Toronto Raptors,99,2016-05-12 00:00:00,Miami Heat,91
1293,Oklahoma City Thunder,113,2016-05-13 00:30:00,San Antonio Spurs,99
1294,Miami Heat,103,2016-05-14 00:00:00,Toronto Raptors,91
1295,Toronto Raptors,116,2016-05-15 19:30:00,Miami Heat,89
1296,Golden State Warriors,102,2016-05-17 01:00:00,Oklahoma City Thunder,108
1297,Cleveland Cavaliers,115,2016-05-18 00:30:00,Toronto Raptors,84
1298,Golden State Warriors,118,2016-05-19 01:00:00,Oklahoma City Thunder,91
1299,Cleveland Cavaliers,108,2016-05-20 00:30:00,Toronto Raptors,89
1300,Toronto Raptors,99,2016-05-22 00:30:00,Cleveland Cavaliers,84
1301,Oklahoma City Thunder,133,2016-05-23 00:00:00,Golden State Warriors,105
1302,Toronto Raptors,105,2016-05-24 00:30:00,Cleveland Cavaliers,99
1303,Oklahoma City Thunder,118,2016-05-25 01:00:00,Golden State Warriors,94
1304,Cleveland Cavaliers,116,2016-05-26 00:30:00,Toronto Raptors,78
1305,Golden State Warriors,120,2016-05-27 01:00:00,Oklahoma City Thunder,111
1306,Toronto Raptors,87,2016-05-28 00:30:00,Cleveland Cavaliers,113
1307,Oklahoma City Thunder,101,2016-05-29 01:00:00,Golden State Warriors,108
1308,Golden State Warriors,96,2016-05-31 01:00:00,Oklahoma City Thunder,88
1309,Golden State Warriors,104,2016-06-03 01:00:00,Cleveland Cavaliers,89
1310,Golden State Warriors,110,2016-06-06 00:00:00,Cleveland Cavaliers,77
1311,Cleveland Cavaliers,120,2016-06-09 01:00:00,Golden State Warriors,90
1312,Cleveland Cavaliers,97,2016-06-11 01:00:00,Golden State Warriors,108
1313,Golden State Warriors,97,2016-06-14 01:00:00,Cleveland Cavaliers,112
1314,Cleveland Cavaliers,115,2016-06-17 01:00:00,Golden State Warriors,101
1315,Golden State Warriors,89,2016-06-20 00:00:00,Cleveland Cavaliers,93
