,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
1087,Milwaukee Bucks,95,2015-03-29 00:30:00,Golden State Warriors,108
1088,Portland Trail Blazers,120,2015-03-29 02:00:00,Denver Nuggets,114
1089,Utah Jazz,94,2015-03-29 01:00:00,Oklahoma City Thunder,89
1090,Boston Celtics,106,2015-03-29 22:00:00,Los Angeles Clippers,119
1091,Brooklyn Nets,107,2015-03-29 19:30:00,Los Angeles Lakers,99
1092,Cleveland Cavaliers,87,2015-03-29 20:30:00,Philadelphia 76ers,86
1093,Indiana Pacers,104,2015-03-29 23:00:00,Dallas Mavericks,99
1094,Miami Heat,109,2015-03-29 22:00:00,Detroit Pistons,102
1095,New Orleans Pelicans,110,2015-03-29 20:00:00,Minnesota Timberwolves,88
1096,Phoenix Suns,97,2015-03-30 01:00:00,Oklahoma City Thunder,109
1097,San Antonio Spurs,103,2015-03-29 23:00:00,Memphis Grizzlies,89
1098,Washington Wizards,91,2015-03-29 16:30:00,Houston Rockets,99
1099,Atlanta Hawks,101,2015-03-30 23:30:00,Milwaukee Bucks,88
1100,Charlotte Hornets,104,2015-03-30 23:00:00,Boston Celtics,116
1101,Memphis Grizzlies,97,2015-03-31 00:00:00,Sacramento Kings,83
1102,Minnesota Timberwolves,84,2015-03-31 00:00:00,Utah Jazz,104
1103,Philadelphia 76ers,111,2015-03-30 23:00:00,Los Angeles Lakers,113
1104,Portland Trail Blazers,109,2015-03-31 02:00:00,Phoenix Suns,86
1105,Toronto Raptors,99,2015-03-30 23:30:00,Houston Rockets,96
1106,Brooklyn Nets,111,2015-03-31 23:30:00,Indiana Pacers,106
1107,Detroit Pistons,105,2015-03-31 23:30:00,Atlanta Hawks,95
1108,Los Angeles Clippers,106,2015-04-01 02:30:00,Golden State Warriors,110
1109,Miami Heat,81,2015-04-01 00:00:00,San Antonio Spurs,95
1110,Boston Celtics,100,2015-04-01 23:30:00,Indiana Pacers,87
1111,Charlotte Hornets,102,2015-04-01 23:00:00,Detroit Pistons,78
1112,Houston Rockets,115,2015-04-02 00:00:00,Sacramento Kings,111
1113,Los Angeles Lakers,92,2015-04-02 02:30:00,New Orleans Pelicans,113
1114,Milwaukee Bucks,95,2015-04-02 00:00:00,Chicago Bulls,91
1115,Minnesota Timberwolves,99,2015-04-02 00:00:00,Toronto Raptors,113
1116,New York Knicks,98,2015-04-01 23:30:00,Brooklyn Nets,100
1117,Oklahoma City Thunder,131,2015-04-02 00:00:00,Dallas Mavericks,135
1118,Orlando Magic,91,2015-04-01 23:00:00,San Antonio Spurs,103
1119,Portland Trail Blazers,122,2015-04-02 02:00:00,Los Angeles Clippers,126
1120,Utah Jazz,98,2015-04-02 01:00:00,Denver Nuggets,84
1121,Washington Wizards,106,2015-04-01 23:00:00,Philadelphia 76ers,93
1122,Cleveland Cavaliers,114,2015-04-03 00:00:00,Miami Heat,88
1123,Dallas Mavericks,101,2015-04-03 00:30:00,Houston Rockets,108
1124,Golden State Warriors,107,2015-04-03 02:30:00,Phoenix Suns,106
1125,Boston Celtics,101,2015-04-03 23:30:00,Milwaukee Bucks,110
1126,Brooklyn Nets,114,2015-04-03 23:30:00,Toronto Raptors,109
1127,Chicago Bulls,88,2015-04-04 00:00:00,Detroit Pistons,82
1128,Indiana Pacers,93,2015-04-03 23:00:00,Charlotte Hornets,74
1129,Los Angeles Lakers,77,2015-04-04 02:30:00,Portland Trail Blazers,107
1130,Memphis Grizzlies,100,2015-04-04 00:00:00,Oklahoma City Thunder,92
1131,Minnesota Timberwolves,84,2015-04-04 00:00:00,Orlando Magic,97
1132,Sacramento Kings,95,2015-04-04 02:00:00,New Orleans Pelicans,101
1133,San Antonio Spurs,123,2015-04-04 00:30:00,Denver Nuggets,93
1134,Washington Wizards,101,2015-04-03 23:00:00,New York Knicks,87
1135,Atlanta Hawks,131,2015-04-04 23:30:00,Brooklyn Nets,99
1136,Charlotte Hornets,92,2015-04-04 23:00:00,Philadelphia 76ers,91
1137,Dallas Mavericks,110,2015-04-05 00:30:00,Golden State Warriors,123
1138,Denver Nuggets,92,2015-04-05 01:00:00,Los Angeles Clippers,107
1139,Detroit Pistons,99,2015-04-04 23:30:00,Miami Heat,98
1140,Memphis Grizzlies,83,2015-04-05 00:00:00,Washington Wizards,92
1141,Milwaukee Bucks,90,2015-04-05 00:30:00,Orlando Magic,97
1142,Phoenix Suns,87,2015-04-05 02:00:00,Utah Jazz,85
1143,Portland Trail Blazers,99,2015-04-05 02:00:00,New Orleans Pelicans,90
1144,Toronto Raptors,116,2015-04-04 23:30:00,Boston Celtics,117
1145,Cleveland Cavaliers,99,2015-04-05 19:30:00,Chicago Bulls,94
1146,Indiana Pacers,112,2015-04-05 22:00:00,Miami Heat,89
1147,Los Angeles Lakers,78,2015-04-06 01:30:00,Los Angeles Clippers,106
1148,New York Knicks,101,2015-04-05 23:30:00,Philadelphia 76ers,91
1149,Oklahoma City Thunder,112,2015-04-05 17:00:00,Houston Rockets,115
1150,Sacramento Kings,95,2015-04-06 01:00:00,Utah Jazz,101
1151,San Antonio Spurs,107,2015-04-05 23:00:00,Golden State Warriors,92
1152,Brooklyn Nets,106,2015-04-06 23:00:00,Portland Trail Blazers,96
1153,Atlanta Hawks,96,2015-04-07 23:30:00,Phoenix Suns,69
1154,Los Angeles Clippers,105,2015-04-08 02:30:00,Los Angeles Lakers,100
1155,Miami Heat,105,2015-04-07 23:30:00,Charlotte Hornets,100
1156,New Orleans Pelicans,103,2015-04-08 00:00:00,Golden State Warriors,100
1157,Oklahoma City Thunder,88,2015-04-08 00:00:00,San Antonio Spurs,113
1158,Sacramento Kings,116,2015-04-08 02:00:00,Minnesota Timberwolves,111
1159,Brooklyn Nets,111,2015-04-08 23:30:00,Atlanta Hawks,114
1160,Charlotte Hornets,74,2015-04-08 23:00:00,Toronto Raptors,92
1161,Dallas Mavericks,107,2015-04-09 01:30:00,Phoenix Suns,104
1162,Denver Nuggets,119,2015-04-09 01:00:00,Los Angeles Lakers,101
1163,Detroit Pistons,103,2015-04-08 23:00:00,Boston Celtics,113
1164,Memphis Grizzlies,110,2015-04-09 00:00:00,New Orleans Pelicans,74
1165,Milwaukee Bucks,99,2015-04-09 00:00:00,Cleveland Cavaliers,104
1166,New York Knicks,86,2015-04-08 23:30:00,Indiana Pacers,102
1167,Orlando Magic,105,2015-04-08 23:00:00,Chicago Bulls,103
1168,Philadelphia 76ers,90,2015-04-08 23:00:00,Washington Wizards,119
1169,Portland Trail Blazers,116,2015-04-09 02:00:00,Minnesota Timberwolves,91
1170,San Antonio Spurs,110,2015-04-09 00:30:00,Houston Rockets,98
1171,Utah Jazz,103,2015-04-09 01:00:00,Sacramento Kings,91
1172,Golden State Warriors,116,2015-04-10 02:30:00,Portland Trail Blazers,105
1173,Miami Heat,78,2015-04-10 00:00:00,Chicago Bulls,89
1174,Atlanta Hawks,104,2015-04-10 23:30:00,Charlotte Hornets,80
1175,Brooklyn Nets,117,2015-04-10 23:30:00,Washington Wizards,80
1176,Cleveland Cavaliers,90,2015-04-10 23:30:00,Boston Celtics,99
1177,Denver Nuggets,143,2015-04-11 01:00:00,Dallas Mavericks,144
1178,Detroit Pistons,103,2015-04-10 23:30:00,Indiana Pacers,107
1179,Houston Rockets,103,2015-04-11 00:00:00,San Antonio Spurs,104
1180,Los Angeles Lakers,106,2015-04-11 02:30:00,Minnesota Timberwolves,98
1181,New Orleans Pelicans,90,2015-04-11 00:00:00,Phoenix Suns,75
1182,New York Knicks,91,2015-04-10 23:30:00,Milwaukee Bucks,99
1183,Oklahoma City Thunder,116,2015-04-11 00:00:00,Sacramento Kings,103
1184,Orlando Magic,99,2015-04-10 23:00:00,Toronto Raptors,101
1185,Utah Jazz,88,2015-04-11 01:00:00,Memphis Grizzlies,89
1186,Chicago Bulls,114,2015-04-12 00:00:00,Philadelphia 76ers,107
1187,Golden State Warriors,110,2015-04-12 02:30:00,Minnesota Timberwolves,101
1188,Los Angeles Clippers,94,2015-04-12 02:00:00,Memphis Grizzlies,86
1189,Miami Heat,104,2015-04-11 23:30:00,Toronto Raptors,107
1190,Orlando Magic,79,2015-04-11 23:00:00,New York Knicks,80
1191,Portland Trail Blazers,105,2015-04-12 02:00:00,Utah Jazz,111
1192,Boston Celtics,117,2015-04-12 19:00:00,Cleveland Cavaliers,78
1193,Denver Nuggets,122,2015-04-12 21:00:00,Sacramento Kings,111
1194,Detroit Pistons,116,2015-04-12 19:30:00,Charlotte Hornets,77
1195,Houston Rockets,121,2015-04-12 23:00:00,New Orleans Pelicans,114
1196,Indiana Pacers,116,2015-04-12 22:00:00,Oklahoma City Thunder,104
1197,Los Angeles Lakers,106,2015-04-13 01:30:00,Dallas Mavericks,120
1198,Milwaukee Bucks,96,2015-04-12 19:00:00,Brooklyn Nets,73
1199,San Antonio Spurs,107,2015-04-12 23:00:00,Phoenix Suns,91
1200,Washington Wizards,108,2015-04-12 22:00:00,Atlanta Hawks,99
1201,Atlanta Hawks,108,2015-04-13 23:30:00,New York Knicks,112
1202,Brooklyn Nets,86,2015-04-13 23:30:00,Chicago Bulls,113
1203,Charlotte Hornets,90,2015-04-13 23:00:00,Houston Rockets,100
1204,Cleveland Cavaliers,109,2015-04-13 23:00:00,Detroit Pistons,97
1205,Golden State Warriors,111,2015-04-14 02:30:00,Memphis Grizzlies,107
1206,Los Angeles Clippers,110,2015-04-14 02:30:00,Denver Nuggets,103
1207,Miami Heat,100,2015-04-13 23:30:00,Orlando Magic,93
1208,Minnesota Timberwolves,88,2015-04-14 00:00:00,New Orleans Pelicans,100
1209,Oklahoma City Thunder,101,2015-04-14 00:00:00,Portland Trail Blazers,90
1210,Philadelphia 76ers,97,2015-04-13 23:00:00,Milwaukee Bucks,107
1211,Sacramento Kings,102,2015-04-14 02:00:00,Los Angeles Lakers,92
1212,Utah Jazz,109,2015-04-14 01:00:00,Dallas Mavericks,92
1213,Boston Celtics,95,2015-04-14 23:30:00,Toronto Raptors,93
1214,Indiana Pacers,99,2015-04-15 00:00:00,Washington Wizards,95
1215,Phoenix Suns,101,2015-04-15 02:30:00,Los Angeles Clippers,112
1216,Brooklyn Nets,101,2015-04-16 00:00:00,Orlando Magic,88
1217,Chicago Bulls,91,2015-04-16 00:00:00,Atlanta Hawks,85
1218,Cleveland Cavaliers,113,2015-04-16 00:00:00,Washington Wizards,108
1219,Dallas Mavericks,114,2015-04-16 00:00:00,Portland Trail Blazers,98
1220,Golden State Warriors,133,2015-04-16 02:30:00,Denver Nuggets,126
1221,Houston Rockets,117,2015-04-16 00:00:00,Utah Jazz,91
1222,Los Angeles Lakers,99,2015-04-16 02:30:00,Sacramento Kings,122
1223,Memphis Grizzlies,95,2015-04-16 01:30:00,Indiana Pacers,83
1224,Milwaukee Bucks,100,2015-04-16 00:00:00,Boston Celtics,105
1225,Minnesota Timberwolves,113,2015-04-16 00:00:00,Oklahoma City Thunder,138
1226,New Orleans Pelicans,108,2015-04-16 00:00:00,San Antonio Spurs,103
1227,New York Knicks,90,2015-04-16 00:00:00,Detroit Pistons,112
1228,Philadelphia 76ers,101,2015-04-16 00:00:00,Miami Heat,105
1229,Toronto Raptors,92,2015-04-15 23:00:00,Charlotte Hornets,87
1230,Chicago Bulls,103,2015-04-18 23:00:00,Milwaukee Bucks,91
1231,Golden State Warriors,106,2015-04-18 19:30:00,New Orleans Pelicans,99
1232,Houston Rockets,118,2015-04-19 01:30:00,Dallas Mavericks,108
1233,Toronto Raptors,86,2015-04-18 16:30:00,Washington Wizards,93
1234,Atlanta Hawks,99,2015-04-19 21:30:00,Brooklyn Nets,92
1235,Cleveland Cavaliers,113,2015-04-19 19:00:00,Boston Celtics,100
1236,Los Angeles Clippers,107,2015-04-20 02:30:00,San Antonio Spurs,92
1237,Memphis Grizzlies,100,2015-04-20 00:00:00,Portland Trail Blazers,86
1238,Chicago Bulls,91,2015-04-21 00:00:00,Milwaukee Bucks,82
1239,Golden State Warriors,97,2015-04-21 02:30:00,New Orleans Pelicans,87
1240,Cleveland Cavaliers,99,2015-04-21 23:00:00,Boston Celtics,91
1241,Houston Rockets,111,2015-04-22 01:30:00,Dallas Mavericks,99
1242,Toronto Raptors,106,2015-04-22 00:00:00,Washington Wizards,117
1243,Atlanta Hawks,96,2015-04-22 23:00:00,Brooklyn Nets,91
1244,Los Angeles Clippers,107,2015-04-23 02:30:00,San Antonio Spurs,111
1245,Memphis Grizzlies,97,2015-04-23 00:00:00,Portland Trail Blazers,82
1246,Boston Celtics,95,2015-04-23 23:00:00,Cleveland Cavaliers,103
1247,Milwaukee Bucks,106,2015-04-24 00:00:00,Chicago Bulls,113
1248,New Orleans Pelicans,119,2015-04-24 01:30:00,Golden State Warriors,123
1249,Dallas Mavericks,128,2015-04-24 23:00:00,Houston Rockets,130
1250,San Antonio Spurs,100,2015-04-25 01:30:00,Los Angeles Clippers,73
1251,Washington Wizards,106,2015-04-25 00:00:00,Toronto Raptors,99
1252,Brooklyn Nets,91,2015-04-25 19:00:00,Atlanta Hawks,83
1253,Milwaukee Bucks,92,2015-04-25 21:30:00,Chicago Bulls,90
1254,New Orleans Pelicans,98,2015-04-26 00:00:00,Golden State Warriors,109
1255,Portland Trail Blazers,109,2015-04-26 02:30:00,Memphis Grizzlies,115
1256,Boston Celtics,93,2015-04-26 17:00:00,Cleveland Cavaliers,101
1257,Dallas Mavericks,121,2015-04-27 01:00:00,Houston Rockets,109
1258,San Antonio Spurs,105,2015-04-26 19:30:00,Los Angeles Clippers,114
1259,Washington Wizards,125,2015-04-26 22:30:00,Toronto Raptors,94
1260,Brooklyn Nets,120,2015-04-27 23:00:00,Atlanta Hawks,115
1261,Chicago Bulls,88,2015-04-28 00:00:00,Milwaukee Bucks,94
1262,Portland Trail Blazers,99,2015-04-28 02:30:00,Memphis Grizzlies,92
1263,Houston Rockets,103,2015-04-29 00:00:00,Dallas Mavericks,94
1264,Los Angeles Clippers,107,2015-04-29 02:30:00,San Antonio Spurs,111
1265,Atlanta Hawks,107,2015-04-29 23:00:00,Brooklyn Nets,97
1266,Memphis Grizzlies,99,2015-04-30 01:30:00,Portland Trail Blazers,93
1267,Milwaukee Bucks,66,2015-04-30 23:00:00,Chicago Bulls,120
1268,San Antonio Spurs,96,2015-05-01 01:30:00,Los Angeles Clippers,102
1269,Brooklyn Nets,87,2015-05-02 00:00:00,Atlanta Hawks,111
1270,Los Angeles Clippers,111,2015-05-03 00:00:00,San Antonio Spurs,109
1271,Atlanta Hawks,98,2015-05-03 17:00:00,Washington Wizards,104
1272,Golden State Warriors,101,2015-05-03 19:30:00,Memphis Grizzlies,86
1273,Cleveland Cavaliers,92,2015-05-04 23:00:00,Chicago Bulls,99
1274,Houston Rockets,101,2015-05-05 01:30:00,Los Angeles Clippers,117
1275,Atlanta Hawks,106,2015-05-06 00:00:00,Washington Wizards,90
1276,Golden State Warriors,90,2015-05-06 02:30:00,Memphis Grizzlies,97
1277,Cleveland Cavaliers,106,2015-05-06 23:00:00,Chicago Bulls,91
1278,Houston Rockets,115,2015-05-07 01:30:00,Los Angeles Clippers,109
1279,Chicago Bulls,99,2015-05-09 00:00:00,Cleveland Cavaliers,96
1280,Los Angeles Clippers,124,2015-05-09 02:30:00,Houston Rockets,99
1281,Memphis Grizzlies,99,2015-05-10 00:00:00,Golden State Warriors,89
1282,Washington Wizards,103,2015-05-09 21:00:00,Atlanta Hawks,101
1283,Chicago Bulls,84,2015-05-10 19:30:00,Cleveland Cavaliers,86
1284,Los Angeles Clippers,128,2015-05-11 00:30:00,Houston Rockets,95
1285,Memphis Grizzlies,84,2015-05-12 01:30:00,Golden State Warriors,101
1286,Washington Wizards,101,2015-05-11 23:00:00,Atlanta Hawks,106
1287,Cleveland Cavaliers,106,2015-05-12 23:00:00,Chicago Bulls,101
1288,Houston Rockets,124,2015-05-13 01:30:00,Los Angeles Clippers,103
1289,Atlanta Hawks,82,2015-05-14 00:00:00,Washington Wizards,81
1290,Golden State Warriors,98,2015-05-14 02:30:00,Memphis Grizzlies,78
1291,Chicago Bulls,73,2015-05-15 00:00:00,Cleveland Cavaliers,94
1292,Los Angeles Clippers,107,2015-05-15 02:30:00,Houston Rockets,119
1293,Memphis Grizzlies,95,2015-05-16 01:30:00,Golden State Warriors,108
1294,Washington Wizards,91,2015-05-15 23:00:00,Atlanta Hawks,94
1295,Houston Rockets,113,2015-05-17 19:30:00,Los Angeles Clippers,100
1296,Golden State Warriors,110,2015-05-20 01:00:00,Houston Rockets,106
1297,Atlanta Hawks,89,2015-05-21 00:30:00,Cleveland Cavaliers,97
1298,Golden State Warriors,99,2015-05-22 01:00:00,Houston Rockets,98
1299,Atlanta Hawks,82,2015-05-23 00:30:00,Cleveland Cavaliers,94
1300,Houston Rockets,80,2015-05-24 01:00:00,Golden State Warriors,115
1301,Cleveland Cavaliers,114,2015-05-25 00:30:00,Atlanta Hawks,111
1302,Houston Rockets,128,2015-05-26 01:00:00,Golden State Warriors,115
1303,Cleveland Cavaliers,118,2015-05-27 00:30:00,Atlanta Hawks,88
1304,Golden State Warriors,104,2015-05-28 01:00:00,Houston Rockets,90
1305,Golden State Warriors,108,2015-06-05 01:00:00,Cleveland Cavaliers,100
1306,Golden State Warriors,93,2015-06-08 00:00:00,Cleveland Cavaliers,95
1307,Cleveland Cavaliers,96,2015-06-10 01:00:00,Golden State Warriors,91
1308,Cleveland Cavaliers,82,2015-06-12 01:00:00,Golden State Warriors,103
1309,Golden State Warriors,104,2015-06-15 00:00:00,Cleveland Cavaliers,91
1310,Cleveland Cavaliers,97,2015-06-17 01:00:00,Golden State Warriors,105
