,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
466,24,2,13,51,53,23,Dewayne,17,13,16,6,Dedmon,234,27,37,59,C,7,ORL,0,0,9,53,23
467,28,85,4,118,354,160,Luol,124,101,23,23,Deng,860,40,53,438,SF,24,CHI,62,17,59,292,143
468,28,98,5,144,506,211,Luol,144,111,40,40,Deng,1353,59,58,573,SF,38,CLE,127,40,55,379,171
469,27,19,2,22,86,32,Toney,8,5,24,0,Douglas,265,4,34,88,PG,6,GSW,59,19,16,27,13
470,27,49,3,47,104,41,Toney,26,20,27,17,Douglas,410,14,47,114,PG,13,MIA,43,12,18,61,29
471,33,5,2,96,59,23,Reggie,65,35,30,6,Evans,399,53,54,81,PF,13,BRK,0,0,28,59,23
472,33,16,1,123,91,48,Reggie,65,37,24,14,Evans,500,62,65,133,PF,24,SAC,0,0,30,91,48
473,24,61,3,38,198,94,Jimmer,19,17,41,0,Fredette,463,7,28,241,SG,14,SAC,73,36,44,125,58
474,24,3,0,6,29,13,Jimmer,2,2,8,0,Fredette,56,1,7,32,SG,0,CHI,11,4,4,18,9
475,27,40,23,104,335,130,Rudy,88,68,18,18,Gay,639,29,47,350,SF,28,TOR,59,22,59,276,108
476,27,169,33,220,844,407,Rudy,299,250,55,55,Gay,1892,84,124,1107,SF,67,SAC,138,43,165,706,364
477,30,33,13,81,223,80,Danny,53,51,29,2,Granger,653,24,41,242,SF,9,IND,94,31,36,129,49
478,30,8,4,21,84,36,Danny,14,12,12,0,Granger,194,7,21,96,SF,3,LAC,34,12,10,50,24
479,29,3,0,5,3,2,Aaron,2,1,4,0,Gray,20,3,7,5,C,0,TOR,0,0,4,3,2
480,29,19,8,64,58,25,Aaron,18,10,33,6,Gray,335,39,57,60,C,10,SAC,1,0,27,57,25
481,23,34,13,110,254,99,Jordan,31,23,39,11,Hamilton,670,23,31,266,SF,31,DEN,129,45,27,125,54
482,23,18,7,52,122,48,Jordan,20,17,21,1,Hamilton,349,9,36,138,SF,13,HOU,69,25,19,53,23
483,23,0,0,0,0,0,Justin,0,0,1,0,Hamilton,4,0,0,0,C,1,CHA,0,0,1,0,0
484,23,0,0,3,20,9,Justin,5,5,7,0,Hamilton,68,4,8,26,C,4,MIA,9,3,3,11,6
485,25,176,67,364,586,264,Spencer,101,79,53,53,Hawes,1666,88,154,688,C,31,PHI,203,81,119,383,183
486,25,64,27,165,297,139,Spencer,51,40,27,25,Hawes,804,43,83,365,C,13,CLE,105,47,54,192,92
487,30,6,2,27,32,14,Chuck,7,5,16,1,Hayes,179,20,18,33,C,11,SAC,0,0,7,32,14
488,30,29,10,114,98,42,Chuck,18,15,45,0,Hayes,575,49,77,99,C,23,TOR,1,0,26,97,42
489,28,1,0,5,5,3,Othyus,2,1,4,1,Jeffers,34,1,2,7,SG,0,SAS,1,0,0,4,3
490,28,0,0,3,1,0,Othyus,2,2,2,0,Jeffers,13,0,1,2,SG,0,MIN,1,0,1,0,0
491,24,16,1,44,96,33,Orlando,22,17,38,0,Johnson,342,7,23,91,SG,6,IND,41,8,14,55,25
492,24,4,1,2,17,3,Orlando,4,2,7,0,Johnson,50,2,3,9,SG,0,SAC,6,1,1,11,2
493,28,32,9,41,183,90,Courtney,22,18,30,0,Lee,504,8,37,221,SG,20,BOS,52,23,25,131,67
494,28,83,19,117,431,205,Courtney,90,81,49,47,Lee,1469,21,90,540,SG,45,MEM,142,49,48,289,156
495,29,31,7,93,256,106,Cartier,61,46,53,6,Martin,822,12,68,314,SF,26,ATL,146,56,33,110,50
496,29,2,0,4,8,5,Cartier,4,2,6,0,Martin,48,1,3,15,SF,1,CHI,5,3,1,3,2
497,26,40,1,17,72,21,Eric,3,2,23,0,Maynor,215,7,13,52,PG,5,WAS,25,8,17,47,13
498,26,12,2,13,29,11,Eric,8,4,8,0,Maynor,112,2,4,30,PG,4,PHI,12,4,12,17,7
499,27,15,5,18,32,15,Luc,13,9,9,5,Mbah,196,9,18,40,SF,9,SAC,3,1,4,29,14
500,27,21,9,72,161,72,Luc,54,37,55,2,Mbah,807,47,50,184,PF,21,MIN,14,3,36,147,69
501,37,100,7,57,144,66,Andre,47,35,30,2,Miller,570,16,32,176,SG,15,DEN,18,9,33,126,57
502,37,97,2,45,87,40,Andre,30,25,28,0,Miller,412,12,43,107,SG,19,WAS,3,2,28,84,38
503,23,31,0,10,67,29,Darius,21,15,12,0,Morris,193,3,21,83,PG,8,PHI,24,10,19,43,19
504,23,5,0,5,13,4,Darius,2,1,10,0,Morris,54,0,9,9,PG,2,LAC,7,0,2,6,4
505,23,8,0,4,16,6,Darius,3,1,5,0,Morris,66,4,3,15,PG,3,MEM,7,2,6,9,4
506,24,6,3,25,64,26,Byron,6,2,27,0,Mullens,167,7,33,67,C,6,LAC,39,13,13,25,13
507,24,8,8,43,101,47,Byron,14,8,18,0,Mullens,247,17,31,122,C,9,PHI,50,20,14,51,27
508,29,46,0,42,277,108,Gary,54,45,30,2,Neal,607,8,26,301,SG,7,MIL,111,40,39,166,68
509,29,37,0,38,194,85,Gary,51,49,22,1,Neal,507,2,39,247,SG,11,CHA,69,28,25,125,57
510,23,2,1,7,18,6,James,4,3,4,0,Nunnally,54,1,2,18,SF,1,ATL,10,3,4,8,3
511,23,6,1,11,28,9,James,5,3,9,0,Nunnally,111,0,9,26,SF,5,PHI,15,5,3,13,4
512,26,3,0,5,4,1,Arinze,2,1,3,0,Onuaku,25,2,3,3,PF,0,NOP,0,0,1,4,1
513,26,0,0,1,1,0,Arinze,0,0,2,0,Onuaku,5,0,0,0,PF,0,CLE,0,0,0,1,0
514,24,15,3,65,122,50,Patrick,16,9,17,6,Patterson,415,34,39,118,PF,13,SAC,39,9,16,83,41
515,24,63,34,160,367,175,Patrick,55,41,48,7,Patterson,1118,83,120,437,PF,42,TOR,112,46,49,255,129
516,32,122,2,47,219,84,Luke,19,13,36,12,Ridnour,763,15,55,206,PG,23,MIL,68,25,46,151,59
517,32,54,6,27,108,42,Luke,7,4,25,2,Ridnour,378,8,37,100,PG,9,CHA,40,12,20,68,30
518,34,44,8,38,117,41,John,7,7,18,8,Salmons,445,8,32,105,SF,12,SAC,42,16,14,75,25
519,34,103,11,105,296,109,John,45,33,60,0,Salmons,1281,12,92,298,SG,35,TOR,121,47,40,175,62
520,27,206,6,95,465,190,Ramon,234,183,55,7,Sessions,1305,22,50,578,PG,33,CHA,68,15,93,397,175
521,27,134,3,70,304,140,Ramon,170,143,28,12,Sessions,909,16,40,443,PG,16,MIL,56,20,55,248,120
522,22,12,1,10,24,11,Tornike,8,3,17,0,Shengelia,137,4,16,25,SF,2,BRK,6,0,11,18,11
523,22,2,0,2,4,2,Tornike,0,0,9,0,Shengelia,17,0,2,4,SF,1,CHI,0,0,1,4,2
524,23,5,7,34,45,18,Henry,14,8,20,0,Sims,168,22,32,44,C,5,CLE,0,0,8,45,18
525,23,47,13,99,229,112,Henry,107,82,26,25,Sims,707,82,84,306,C,23,PHI,1,0,33,228,112
526,23,0,0,0,3,0,James,0,0,1,0,Southerland,3,0,0,0,SF,0,CHA,1,0,0,2,0
527,23,0,2,8,12,5,James,2,1,3,0,Southerland,27,0,3,14,SF,1,NOP,5,3,1,7,2
528,20,28,4,18,66,16,Marquis,16,11,19,2,Teague,242,1,25,45,SG,2,CHI,10,2,17,56,14
529,20,30,1,21,53,22,Marquis,19,15,21,1,Teague,201,0,21,62,SG,8,BRK,8,3,22,45,19
530,20,2,0,3,9,3,Adonis,1,1,4,0,Thomas,24,0,2,7,SF,0,ORL,3,0,0,6,3
531,20,1,0,0,5,3,Adonis,0,0,2,1,Thomas,13,0,4,7,SF,0,PHI,2,1,1,3,2
532,25,0,2,8,4,1,Malcolm,2,0,1,0,Thomas,15,1,0,2,PF,0,SAS,0,0,1,4,1
533,25,2,1,8,12,6,Malcolm,0,0,7,0,Thomas,48,4,5,13,PF,0,UTA,4,1,8,8,5
534,26,47,8,85,373,142,Marcus,52,42,46,26,Thornton,1121,39,74,383,SG,31,SAC,179,57,38,194,85
535,26,30,3,56,266,110,Marcus,60,48,26,1,Thornton,620,18,36,320,SG,27,BRK,137,52,29,129,58
536,25,198,5,272,831,356,Evan,228,189,54,54,Turner,1886,50,147,939,SF,56,PHI,132,38,155,699,318
537,25,64,2,74,190,78,Evan,34,24,27,2,Turner,571,12,48,192,SF,11,IND,24,12,34,166,66
538,31,110,3,47,160,68,Beno,24,20,31,12,Udrih,588,10,46,173,SG,22,NYK,40,17,42,120,51
539,31,6,1,2,18,10,Beno,6,5,10,0,Udrih,55,0,4,27,SG,1,MEM,2,2,5,16,8
540,25,0,0,0,0,0,Jarvis,0,0,1,0,Varnado,2,0,1,0,PF,0,CHI,0,0,0,0,0
541,25,13,29,44,60,36,Jarvis,52,27,23,0,Varnado,337,19,61,99,PF,10,PHI,0,0,10,60,36
542,27,95,1,29,150,65,Greivis,32,30,18,18,Vasquez,465,5,38,176,PG,6,SAC,50,16,27,100,49
543,27,228,4,124,508,212,Greivis,76,65,61,5,Vasquez,1314,15,105,582,SG,25,TOR,239,93,101,269,119
544,23,10,19,60,92,48,Jan,30,8,33,1,Vesely,470,53,64,104,PF,26,WAS,0,0,22,92,48
545,23,11,16,50,81,41,Jan,26,11,21,0,Vesely,306,28,57,93,PF,27,DEN,0,0,14,81,41
546,22,1,4,23,54,19,Derrick,16,14,11,0,Williams,162,3,9,54,PF,4,MIN,15,2,6,39,17
547,22,55,16,229,428,187,Derrick,243,172,67,15,Williams,1658,68,105,570,SF,44,SAC,84,24,70,344,163
