,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
466,26,15,0,13,27,15,Jorge,10,7,10,1,Gutierrez,131,5,16,37,PG,5,MIL,2,0,9,25,15
467,24,12,5,24,65,27,Justin,7,6,24,5,Hamilton,289,24,33,66,C,8,MIA,19,6,8,46,21
468,24,24,25,53,113,58,Justin,40,33,17,9,Hamilton,423,33,37,153,C,19,MIN,12,4,18,101,54
469,24,214,5,173,576,249,Reggie,115,99,50,13,Jackson,1398,28,94,641,PG,42,OKC,158,44,91,418,205
470,24,248,4,98,420,183,Reggie,103,82,27,27,Jackson,870,28,73,476,PG,20,DET,83,28,95,337,155
471,27,41,11,95,198,91,Jonas,36,31,46,0,Jerebko,703,47,77,241,PF,27,DET,76,28,26,122,63
472,27,30,7,94,181,78,Jonas,30,25,29,0,Jerebko,527,46,58,207,PF,19,BOS,64,26,18,117,52
473,21,1,2,3,17,3,Grant,0,0,5,0,Jerrett,25,1,7,7,PF,0,OKC,13,1,2,4,2
474,21,2,0,4,9,4,Grant,1,1,3,0,Jerrett,26,1,4,9,PF,2,UTA,2,0,1,7,4
475,24,3,5,23,60,19,Chris,8,6,9,2,Johnson,187,3,19,54,SF,9,PHI,39,10,9,21,9
476,24,7,0,15,64,31,Chris,6,6,12,0,Johnson,211,3,18,81,SF,12,UTA,38,13,6,26,18
477,24,5,2,9,30,12,Chris,2,2,8,0,Johnson,128,2,7,31,SF,5,MIL,18,5,0,12,7
478,22,26,16,237,582,286,Enes,118,93,49,48,Kanter,1326,147,114,678,C,23,UTA,41,13,93,541,273
479,22,29,13,157,346,196,Enes,116,90,26,26,Kanter,809,130,75,485,C,13,OKC,4,3,52,342,193
480,23,281,9,195,745,324,Brandon,194,171,52,52,Knight,1688,26,93,923,PG,84,MIL,254,104,166,491,220
481,23,49,1,21,143,51,Brandon,29,24,11,9,Knight,347,2,21,147,SG,6,PHO,67,21,23,76,30
482,22,1,0,1,6,0,Ricky,2,1,5,0,Ledo,11,1,1,1,SG,0,DAL,3,0,2,3,0
483,22,18,1,19,90,32,Ricky,20,15,12,0,Ledo,233,15,20,89,SG,6,NYK,24,10,24,66,22
484,21,70,68,131,419,167,K.J.,131,99,52,15,McDaniels,1319,64,121,476,SG,44,PHI,147,43,104,272,124
485,21,2,2,4,15,5,K.J.,2,1,10,0,McDaniels,33,1,5,11,SG,0,HOU,3,0,1,12,5
486,27,1,19,34,61,34,JaVale,29,20,17,0,McGee,195,14,28,88,C,2,DEN,0,0,13,61,34
487,27,2,1,9,18,8,JaVale,4,2,6,0,McGee,61,4,2,18,C,0,PHI,0,0,5,18,8
488,38,143,2,56,142,77,Andre,39,28,51,0,Miller,631,21,56,183,PG,14,WAS,8,1,46,134,76
489,38,141,4,60,148,68,Andre,38,30,30,0,Miller,622,16,47,172,PG,18,SAC,26,6,58,122,62
490,22,3,3,10,18,4,Quincy,11,8,6,0,Miller,61,2,4,17,PF,6,SAC,7,1,3,11,3
491,22,5,2,6,20,5,Quincy,0,0,4,0,Miller,58,2,5,12,PF,1,DET,11,2,2,9,3
492,28,16,41,181,232,117,Timofey,86,63,35,35,Mozgov,897,91,114,299,C,15,DEN,6,2,47,226,115
493,28,39,56,207,334,197,Timofey,130,92,46,45,Mozgov,1148,112,113,486,C,18,CLE,0,0,69,334,197
494,25,0,0,0,1,0,Toure',0,0,1,0,Murry,1,0,0,0,PG,0,UTA,0,0,0,1,0
495,25,1,0,0,4,2,Toure',2,2,4,0,Murry,17,1,2,6,SG,1,WAS,0,0,4,4,2
496,30,80,1,80,398,143,Gary,102,88,43,0,Neal,931,14,70,413,SG,16,CHO,133,39,55,265,104
497,30,20,0,35,105,45,Gary,33,29,11,1,Neal,262,0,18,130,SG,7,MIN,31,11,10,74,34
498,32,95,2,49,163,61,Jameer,8,7,23,23,Nelson,584,14,53,167,PG,15,DAL,103,38,39,60,23
499,32,33,0,14,41,9,Jameer,9,6,6,1,Nelson,121,3,13,29,PG,7,BOS,25,5,9,16,4
500,32,125,4,50,300,135,Jameer,19,11,34,5,Nelson,702,16,70,327,PG,25,DEN,130,46,61,170,89
501,31,6,1,15,35,16,Steve,2,0,22,0,Novak,109,1,13,48,SF,0,UTA,33,16,3,2,0
502,31,5,1,5,21,6,Steve,0,0,13,0,Novak,88,1,10,15,PF,0,OKC,15,3,2,6,3
503,23,0,0,3,7,2,Adreian,2,1,3,0,Payne,19,1,4,5,PF,1,ATL,1,0,0,6,2
504,23,30,9,111,213,89,Adreian,44,29,29,22,Payne,720,47,84,208,PF,18,MIN,8,1,44,205,88
505,30,43,38,199,186,82,Kendrick,75,38,51,3,Perkins,981,80,135,202,C,14,OKC,1,0,74,185,82
506,30,8,4,30,41,20,Kendrick,8,4,17,0,Perkins,167,11,27,44,C,2,CLE,0,0,21,41,20
507,26,27,55,179,195,107,Miles,38,19,54,28,Plumlee,1005,95,99,233,C,35,PHO,0,0,45,195,107
508,26,7,11,29,59,29,Miles,8,3,19,0,Plumlee,189,17,12,61,C,6,MIL,0,0,6,59,29
509,26,28,5,37,135,48,Quincy,30,21,30,2,Pondexter,540,20,47,134,SG,5,MEM,73,17,10,62,31
510,26,66,19,105,312,140,Quincy,66,50,45,28,Pondexter,1253,33,103,404,SF,14,NOP,171,74,41,141,66
511,23,0,0,1,5,4,Dwight,2,1,5,0,Powell,9,0,1,9,PF,2,BOS,0,0,2,5,4
512,23,9,6,31,62,27,Dwight,31,24,24,0,Powell,227,18,39,81,PF,7,DAL,11,3,9,51,24
513,28,27,0,12,89,39,A.J.,18,12,10,0,Price,193,2,9,105,PG,4,IND,39,15,10,50,24
514,28,13,0,11,34,9,A.J.,6,4,11,0,Price,87,4,1,22,PG,3,CLE,11,0,3,23,9
515,28,6,0,3,14,3,A.J.,0,0,5,0,Price,44,0,5,6,PG,0,PHO,7,0,1,7,3
516,37,104,1,62,161,68,Pablo,26,22,43,3,Prigioni,795,18,53,201,PG,52,NYK,115,43,47,46,25
517,37,67,0,27,67,23,Pablo,15,13,24,0,Prigioni,402,12,35,73,PG,27,HOU,51,14,15,16,9
518,34,37,6,62,183,75,Tayshaun,30,25,26,9,Prince,628,21,22,190,SF,9,MEM,33,15,15,150,60
519,34,18,2,24,59,33,Tayshaun,6,5,9,0,Prince,198,6,7,76,SF,5,BOS,8,5,4,51,28
520,34,38,8,72,160,69,Tayshaun,29,19,23,7,Prince,571,25,26,168,SF,15,DET,26,11,16,134,58
521,31,3,2,14,25,6,Shavlik,10,5,16,0,Randolph,101,12,13,17,PF,4,PHO,4,0,2,21,6
522,31,1,1,8,10,3,Shavlik,2,1,5,0,Randolph,25,4,3,7,PF,1,BOS,1,0,1,9,3
523,22,87,7,56,222,86,Austin,71,53,35,3,Rivers,772,12,65,239,SG,18,NOP,50,14,30,172,72
524,22,68,7,69,274,117,Austin,55,32,41,2,Rivers,791,15,81,291,PG,30,LAC,81,25,35,193,92
525,21,3,0,10,24,8,Glenn,16,12,25,0,Robinson,108,4,5,29,SG,3,MIN,6,1,3,18,7
526,21,8,1,14,43,18,Glenn,8,4,10,1,Robinson,153,11,10,44,SF,3,PHI,13,4,8,30,14
527,30,77,3,25,204,71,Nate,40,26,33,1,Robinson,465,14,68,192,PG,14,DEN,92,24,22,112,47
528,30,20,0,8,51,17,Nate,6,5,9,0,Robinson,126,3,8,46,PG,6,LAC,20,7,8,31,10
529,23,9,11,100,91,47,Thomas,48,21,32,4,Robinson,391,33,54,115,PF,16,POR,0,0,33,91,47
530,23,24,9,108,169,79,Thomas,58,35,22,0,Robinson,407,62,50,193,PF,16,PHI,2,0,26,167,79
531,28,237,3,140,200,81,Rajon,36,12,22,22,Rondo,699,25,42,182,PG,37,BOS,32,8,75,168,73
532,28,301,4,160,445,194,Rajon,42,19,46,46,Rondo,1319,48,111,426,PG,54,DAL,54,19,135,391,175
533,28,96,0,56,183,63,Ramon,88,64,36,7,Sessions,642,13,45,196,PG,13,SAC,28,6,51,155,57
534,28,86,0,65,151,62,Ramon,85,69,28,3,Sessions,546,10,28,206,PG,16,WAS,32,13,35,119,49
535,24,78,3,59,215,88,Iman,37,25,24,24,Shumpert,625,22,67,224,SG,30,NYK,66,23,42,149,65
536,24,57,13,110,256,105,Iman,27,18,38,1,Shumpert,920,33,71,272,SG,51,CLE,130,44,49,126,61
537,26,46,1,14,130,52,Alexey,57,48,17,0,Shved,285,8,21,169,SG,14,PHI,57,17,18,73,35
538,26,3,0,3,24,8,Alexey,11,9,9,0,Shved,59,1,2,29,SG,1,HOU,12,4,5,12,4
539,26,57,5,59,181,73,Alexey,82,64,16,9,Shved,423,14,25,236,SG,15,NYK,70,26,25,111,47
540,26,67,14,116,350,140,Kyle,36,29,54,40,Singler,1287,23,98,385,SF,33,DET,187,76,42,163,64
541,26,18,7,45,96,32,Kyle,16,11,26,18,Singler,456,10,55,95,SF,14,OKC,54,20,13,42,12
542,26,28,1,22,45,15,Ish,9,6,30,0,Smith,155,5,12,37,PG,4,OKC,5,1,9,40,14
543,26,152,5,63,322,128,Ish,48,28,25,14,Smith,677,10,38,301,PG,32,PHI,55,17,69,267,111
544,29,81,4,54,251,101,J.R.,39,27,24,6,Smith,619,4,44,261,SG,18,NYK,90,32,45,161,69
545,29,114,18,134,504,214,J.R.,33,27,46,45,Smith,1461,26,119,586,SG,64,CLE,336,131,52,168,83
546,29,132,48,150,391,153,Josh,111,52,28,28,Smith,896,52,82,367,PF,37,DET,37,9,72,354,144
547,29,145,68,228,596,261,Josh,144,75,55,7,Smith,1404,100,146,660,PF,50,HOU,191,63,134,405,198
548,23,2,0,3,10,2,Russ,0,0,6,0,Smith,29,0,6,5,PG,0,NOP,6,1,7,4,1
549,23,6,0,2,15,6,Russ,13,12,6,0,Smith,36,1,7,25,PG,3,MEM,5,1,5,10,5
550,32,37,34,162,311,169,Amar'e,127,94,36,14,Stoudemire,865,83,111,432,PF,20,NYK,3,0,63,308,169
551,32,8,4,57,179,104,Amar'e,59,40,23,1,Stoudemire,380,27,50,248,PF,9,DAL,1,0,15,178,104
552,25,171,5,83,512,218,Isaiah,211,184,46,1,Thomas,1181,26,105,701,PG,45,PHO,207,81,89,305,137
553,25,113,0,37,285,117,Isaiah,137,118,21,0,Thomas,545,7,45,400,PG,12,BOS,139,48,54,146,69
554,26,20,0,47,126,45,Lance,33,23,22,13,Thomas,450,28,38,113,SF,11,OKC,1,0,17,125,45
555,26,49,8,83,316,137,Lance,66,49,40,24,Thomas,1040,37,63,330,PF,26,NYK,21,7,57,295,130
556,27,34,7,54,305,127,Marcus,51,42,39,0,Thornton,640,19,35,348,SG,21,BOS,124,52,22,181,75
557,27,2,0,9,40,13,Marcus,5,4,9,0,Thornton,81,4,3,32,SG,6,PHO,19,2,5,21,11
558,29,10,1,38,74,26,Anthony,6,4,24,0,Tolliver,272,6,20,80,PF,4,PHO,62,24,11,12,2
559,29,49,15,147,319,135,Anthony,63,50,52,11,Tolliver,1160,45,117,402,PF,20,DET,228,82,40,91,53
560,23,74,10,45,342,138,Dion,60,47,33,3,Waiters,786,12,59,345,SG,44,CLE,86,22,50,256,116
561,23,89,11,106,604,237,Dion,112,70,47,20,Waiters,1422,29,96,595,SG,46,OKC,160,51,63,444,186
562,25,4,0,3,13,6,Elliot,2,1,5,0,Williams,42,0,1,18,SG,2,UTA,7,5,4,6,1
563,25,8,0,5,24,8,Elliot,2,0,8,0,Williams,77,0,11,19,SG,2,NOP,11,3,0,13,5
564,32,261,8,85,447,180,Mo,94,80,41,19,Williams,1149,13,103,499,PG,30,MIN,170,59,102,277,121
565,32,163,6,67,413,161,Mo,93,83,27,14,Williams,831,9,59,465,PG,16,CHO,178,60,70,235,101
566,28,36,17,112,240,102,Shawne,33,28,44,22,Williams,924,27,116,292,SF,21,MIA,152,60,23,88,42
567,28,8,4,18,60,19,Shawne,7,7,19,0,Williams,163,9,19,49,SF,4,DET,26,4,7,34,15
568,23,10,0,14,31,12,Nate,4,1,11,0,Wolters,142,2,11,25,PG,5,MIL,5,0,3,26,12
569,23,11,2,12,26,8,Nate,2,1,10,0,Wolters,105,6,7,17,PG,3,NOP,2,0,10,24,8
570,27,10,42,59,135,101,Brandan,48,36,27,0,Wright,505,51,44,238,PF,17,DAL,0,0,13,135,101
571,27,8,5,10,21,12,Brandan,4,2,8,0,Wright,86,7,4,26,PF,1,BOS,0,0,5,21,12
572,27,23,47,124,207,120,Brandan,60,40,40,7,Wright,858,70,54,280,PF,32,PHO,3,0,16,204,120
573,26,135,17,170,641,289,Thaddeus,129,88,48,48,Young,1605,75,115,685,PF,86,MIN,65,19,75,576,270
574,26,38,8,114,327,162,Thaddeus,71,43,28,20,Young,829,52,56,386,PF,38,BRK,50,19,42,277,143
